gameIndex,winner,gameDuration,score0,score1,id,className,team,role,dmgType,kills,deaths,assists,kda,dmgDealtTotal,dmgDealtToHeroes,dmgTaken,hpHealed,dpsToHeroes,hpsHealed,maxBurst1s,maxBurst3s,spellCastsQ,spellCastsE,level,gold,totalGold,goldPerMin,timeAlive,timeDead,survivalRate,killsPerMin,dmgEfficiency,items
1,1,303,0,151,bot1_2,Jirina,1,FIGHTER,magical,5,0,16,21,13189,9274,3979,3663,30.6,12.1,435,597,48,10,10,46,3296,652,303,0,1,1,2.33,"special_lifesteal;basic_power;basic_hp;basic_power;basic_armor;basic_haste;basic_hp;basic_hp;basic_armor;basic_power;basic_armor"
1,1,303,0,151,bot0_3,Doctor,0,SUPPORT,physical,0,6,0,0,3262,2457,7610,918,10.5,3.9,128,200,15,11,7,120,1770,350,235,68,0.775,0,0.32,"basic_hp;basic_hp;basic_hp;basic_mr;basic_hp;basic_armor"
1,1,303,0,151,bot1_3,Cleric,1,SUPPORT,magical,2,0,17,19,7250,4468,2173,3780,14.7,12.5,282,342,43,38,9,165,2890,572,303,0,1,0.4,2.06,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_armor;basic_mr;basic_mr;basic_mr;basic_haste"
1,1,303,0,151,bot0_4,Reaper,0,SPLITPUSHER,magical,0,5,0,0,8960,3980,6003,202,16.3,0.8,454,630,23,12,8,48,1848,366,244,59,0.804,0,0.66,"special_lifesteal;basic_power;basic_hp;basic_power;basic_mr;basic_haste"
1,1,303,0,151,bot1_4,Hana,1,TANK,magical,10,0,10,20,11147,8982,5117,0,29.6,0,447,731,9,35,10,40,3740,740,303,0,1,2,1.76,"basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_power;basic_armor;basic_hp;basic_hp;basic_armor;basic_haste;basic_as"
2,1,364,37,150,bot0_1,Quiller,0,SLAYER,physical,6,7,4,1.43,17991,9360,8713,460,35.5,1.7,261,522,41,26,11,122,3297,543,263,100,0.724,1,1.07,"special_lifesteal;basic_power;basic_hp;basic_as;basic_armor;basic_mr;basic_power;basic_hp;basic_power;basic_as;basic_armor"
2,1,364,37,150,bot1_1,Bruiser,1,FIGHTER,physical,9,2,15,12,14651,7738,6256,537,22.9,1.6,319,687,50,42,12,228,4378,722,339,25,0.93,1.5,1.24,"special_lifesteal;basic_power;basic_as;basic_power;basic_power;basic_as;basic_hp;basic_power;basic_as;basic_power;basic_armor;basic_hp;special_gw"
2,1,364,37,150,bot0_2,Bruiser,0,FIGHTER,physical,1,8,7,1,7330,3982,9408,201,15.5,0.8,273,399,31,30,9,237,2587,426,258,106,0.708,0.2,0.42,"special_lifesteal;basic_power;basic_hp;basic_as;basic_armor;basic_power;basic_hp;basic_as"
2,1,364,37,150,bot1_2,Kratoma,1,SLAYER,physical,12,3,15,9,18848,11307,7074,536,34.9,1.7,314,863,28,26,13,41,4816,794,324,40,0.89,2,1.6,"special_lifesteal;basic_power;basic_power;basic_hp;basic_as;basic_armor;basic_mr;basic_hp;basic_hp;basic_power;basic_as;basic_power;basic_as;basic_power;basic_armor;basic_as"
2,1,364,37,150,bot0_3,Reaper,0,SPLITPUSHER,magical,3,8,6,1.13,12401,8999,9372,293,33.5,1.1,468,618,31,17,10,143,2843,469,269,95,0.739,0.5,0.96,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_hp;basic_haste;basic_armor;basic_power"
2,1,364,37,150,bot1_3,Jailer,1,TANK,magical,5,3,20,8.33,16450,9884,8989,0,31.2,0,444,641,29,30,12,269,4069,671,317,47,0.871,0.8,1.1,"basic_hp;basic_hp;basic_armor;basic_mr;basic_hp;basic_power;basic_haste;basic_hp;basic_hp;basic_as;basic_armor;basic_hp;basic_hp"
2,1,364,37,150,bot0_4,Eggchanter,0,SUPPORT,magical,0,6,9,1.5,7302,3042,10146,5145,10.9,18.4,144,221,29,17,10,204,2704,446,279,85,0.767,0,0.3,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_power;basic_haste;basic_hp;basic_hp"
2,1,364,37,150,bot1_4,Healer,1,SUPPORT,magical,3,2,21,12,9978,5221,5635,6500,15.5,19.3,166,238,50,15,12,20,3720,613,337,27,0.925,0.5,0.93,"basic_hp;basic_hp;basic_mr;basic_armor;basic_hp;basic_hp;basic_armor;basic_power;basic_mr;basic_power;basic_haste;basic_hp;basic_hp"
3,1,303,2,151,bot0_1,Tamer,0,MAGE,magical,1,9,1,0.22,11212,4195,7725,2265,22.3,12,291,516,25,12,9,142,2192,434,188,114,0.623,0.2,0.54,"special_lifesteal;basic_power;basic_hp;basic_haste;basic_power;basic_armor;basic_mr"
3,1,303,2,151,bot1_1,Jailer,1,TANK,magical,15,0,11,26,12977,8777,5095,0,29,0,396,586,31,27,11,195,4370,866,303,0,1,3,1.72,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_hp;basic_hp;basic_mr;basic_armor;basic_hp;basic_mr;basic_power;basic_hp;basic_haste"
3,1,303,2,151,bot0_2,Bruiser,0,FIGHTER,physical,0,7,2,0.29,7661,4526,8762,0,20.6,0,271,389,31,25,7,55,1880,373,220,83,0.727,0,0.52,"basic_hp;basic_hp;basic_armor;basic_power;basic_as;basic_mr;basic_hp"
3,1,303,2,151,bot1_2,Doctor,1,SUPPORT,physical,3,0,15,18,7259,4851,4982,8305,16,27.4,221,325,18,23,10,156,2981,591,303,0,1,0.6,0.97,"basic_hp;basic_hp;basic_hp;basic_mr;basic_hp;basic_mr;basic_armor;basic_mr;basic_hp;basic_power"
3,1,303,2,151,bot0_3,Cleric,0,SUPPORT,magical,0,6,1,0.17,5042,3406,6865,1348,14.8,5.8,273,333,26,20,7,254,1854,367,231,72,0.762,0,0.5,"special_heal_power;basic_hp;basic_hp;basic_armor;basic_hp"
3,1,303,2,151,bot1_3,Wanderer,1,SLAYER,physical,6,0,18,24,20678,12414,4155,526,41,1.7,766,1502,23,19,11,93,3593,712,303,0,1,1.2,2.99,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_power;basic_as;basic_mr;basic_as;basic_hp;basic_as;basic_armor"
3,1,303,2,151,bot0_4,Hana,0,TANK,magical,1,7,1,0.29,7048,4892,10924,0,22.5,0,262,632,9,26,7,38,1938,384,218,85,0.72,0.2,0.45,"basic_hp;basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_haste"
3,1,303,2,151,bot1_4,Vanguard,1,FIGHTER,physical,5,2,18,11.5,9729,5475,5596,0,19.7,0,317,418,38,27,10,96,3371,668,277,25,0.916,1,0.98,"special_gw;basic_hp;basic_hp;basic_mr;basic_hp;basic_hp;basic_mr;basic_mr;basic_power;basic_as;basic_power"
4,0,377,151,63,bot0_1,Eggchanter,0,SUPPORT,magical,2,4,17,4.75,6492,4814,9233,6598,14.7,20.1,141,209,39,21,10,225,3250,517,328,50,0.868,0.3,0.52,"special_heal_power;basic_hp;basic_mr;basic_armor;basic_haste;basic_power;basic_hp;basic_hp;basic_hp;basic_hp"
4,0,377,151,63,bot1_1,Jailer,1,TANK,magical,7,5,9,3.2,14404,8281,11350,0,26.6,0,563,629,29,29,12,180,3830,609,312,66,0.826,1.1,0.73,"basic_hp;basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_mr;basic_armor;basic_armor;basic_mr;basic_power;basic_haste"
4,0,377,151,63,bot0_2,Quiller,0,SLAYER,physical,11,2,8,9.5,23503,14731,6475,758,41.8,2.2,258,640,58,35,12,196,4246,675,352,25,0.933,1.7,2.28,"special_lifesteal;basic_power;special_gw;basic_hp;basic_power;basic_as;basic_power;basic_hp;basic_as;basic_armor;basic_hp;basic_as;basic_armor"
4,0,377,151,63,bot1_2,Goliath,1,TANK,physical,1,4,8,2.25,9887,4607,10809,2114,14.1,6.5,324,488,36,22,10,88,2838,451,327,50,0.866,0.2,0.43,"basic_hp;basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_hp;basic_power;basic_as;basic_haste"
4,0,377,151,63,bot0_3,Wanderer,0,SLAYER,physical,3,5,13,3.2,15403,9599,6313,357,30.2,1.1,461,864,21,16,10,226,3251,517,318,59,0.842,0.5,1.52,"special_lifesteal;basic_power;basic_as;basic_power;basic_as;basic_hp;basic_hp;basic_power;basic_power;basic_as"
4,0,377,151,63,bot1_3,Lynx,1,SLAYER,physical,8,7,10,2.57,15305,9660,9989,447,32.4,1.5,568,844,50,37,12,199,4024,640,298,79,0.791,1.3,0.97,"special_lifesteal;basic_power;basic_hp;basic_power;basic_power;basic_as;basic_hp;basic_hp;basic_as;basic_as;basic_armor;basic_mr;basic_power"
4,0,377,151,63,bot0_4,Zephyr,0,SPLITPUSHER,magical,5,7,13,2.57,11999,8193,8938,349,28.5,1.2,477,628,31,39,10,203,3453,549,288,90,0.762,0.8,0.92,"special_lifesteal;basic_power;basic_power;basic_hp;basic_haste;basic_hp;basic_hp;basic_power;basic_hp;basic_mr;basic_armor"
4,0,377,151,63,bot1_4,Cleric,1,SUPPORT,magical,2,5,13,3,9219,6199,8236,3865,20.3,12.7,364,432,43,34,11,64,3289,523,305,72,0.809,0.3,0.75,"special_heal_power;basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_haste;basic_power;basic_armor;basic_mr;basic_hp"
5,1,399,17,152,bot0_1,Goliath,0,TANK,physical,3,6,2,0.83,8714,4606,10742,1138,14.8,3.7,326,489,31,18,10,222,2872,432,311,88,0.78,0.5,0.43,"basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_armor;basic_power;basic_as;basic_armor;basic_haste"
5,1,399,17,152,bot1_1,Lynx,1,SLAYER,physical,8,2,17,12.5,22962,12502,6214,662,33.7,1.8,524,825,76,51,13,266,4466,671,371,28,0.929,1.2,2.01,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_as;basic_hp;basic_power;basic_hp;basic_mr;basic_as;basic_as;basic_armor;basic_power"
5,1,399,17,152,bot0_2,Pyromancer,0,SLAYER,magical,1,8,4,0.63,10847,6131,8645,125,19.6,0.4,475,567,23,17,9,207,2582,388,312,87,0.782,0.2,0.71,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_haste;basic_hp;basic_armor"
5,1,399,17,152,bot1_2,Hana,1,TANK,magical,7,1,20,27,12526,8340,7485,0,21.6,0,539,1109,19,42,12,106,4406,662,386,14,0.966,1.1,1.11,"basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_hp;basic_hp;basic_mr;basic_armor;basic_armor;basic_mr;basic_haste;basic_haste;basic_power"
5,1,399,17,152,bot0_3,Eggchanter,0,SUPPORT,magical,0,6,4,0.67,5264,3052,8575,2946,9.7,9.3,110,175,23,14,9,61,2386,359,315,84,0.79,0,0.36,"special_heal_power;basic_hp;basic_hp;basic_armor;basic_mr;basic_haste;basic_power;basic_armor"
5,1,399,17,152,bot1_3,Bruiser,1,FIGHTER,physical,9,2,13,11,12621,8063,6897,478,21.6,1.3,300,567,49,42,12,67,4267,641,373,26,0.934,1.4,1.17,"special_lifesteal;basic_power;basic_as;basic_power;basic_as;basic_power;basic_hp;basic_hp;basic_power;basic_as;basic_armor;basic_mr;basic_as;basic_power"
5,1,399,17,152,bot0_4,Wanderer,0,SLAYER,physical,1,9,3,0.44,13636,9098,8690,224,31.7,0.8,842,1320,14,14,9,155,2505,376,287,112,0.719,0.2,1.05,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_hp;basic_armor;basic_mr"
5,1,399,17,152,bot1_4,Jirina,1,FIGHTER,magical,5,0,15,20,12579,6041,5169,7884,15.1,19.8,410,526,44,21,11,269,3794,570,399,0,1,0.8,1.17,"special_gw;special_lifesteal;basic_hp;basic_power;basic_hp;basic_power;basic_armor;basic_hp;basic_mr;basic_power;basic_hp"
6,1,364,67,151,bot0_1,Pyromancer,0,SLAYER,magical,1,6,5,1,11670,5293,6327,209,17.1,0.7,477,668,20,16,9,182,2557,421,309,56,0.847,0.2,0.84,"special_lifesteal;special_lifesteal;basic_power;basic_hp;basic_mr;basic_power;basic_haste"
6,1,364,67,151,bot1_1,Doctor,1,SUPPORT,physical,4,2,16,10,6928,5115,7275,9275,14.5,26.2,239,328,14,22,10,107,3407,561,354,11,0.971,0.7,0.7,"special_heal_power;basic_hp;basic_mr;basic_armor;basic_hp;basic_power;basic_hp;basic_as;basic_mr;basic_hp;basic_hp"
6,1,364,67,151,bot0_2,Jirina,0,FIGHTER,magical,2,5,4,1.2,14641,6319,8722,1734,21.7,6,514,616,31,10,10,241,2666,439,291,73,0.799,0.3,0.72,"basic_hp;basic_hp;basic_hp;basic_power;basic_hp;basic_mr;basic_armor;basic_mr;basic_haste"
6,1,364,67,151,bot1_2,Summoner,1,MAGE,magical,5,1,16,21,10885,5723,4195,314,16.2,0.9,200,282,67,30,11,306,3581,590,354,11,0.971,0.8,1.36,"special_lifesteal;basic_power;basic_hp;basic_haste;basic_power;basic_mr;basic_power;basic_hp;basic_power;basic_haste;basic_hp"
6,1,364,67,151,bot0_3,Vanguard,0,FIGHTER,physical,3,4,2,1.25,12412,4801,8600,273,15.7,0.9,426,598,47,31,10,113,2713,447,306,58,0.84,0.5,0.56,"special_lifesteal;special_gw;basic_hp;basic_power;basic_as;basic_mr;basic_hp;basic_power"
6,1,364,67,151,bot1_3,Ironclad,1,TANK,physical,3,2,18,10.5,7944,6061,8252,0,17.9,0,301,397,35,23,10,133,3333,549,338,26,0.928,0.5,0.73,"basic_hp;basic_hp;special_gw;basic_mr;basic_hp;basic_armor;basic_mr;basic_armor;basic_power;basic_mr;basic_as"
6,1,364,67,151,bot0_4,Hana,0,TANK,magical,3,6,4,1.17,13652,7209,11858,0,26.1,0,561,716,11,34,10,135,2810,463,276,89,0.757,0.5,0.61,"basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_mr;basic_haste;basic_power;basic_as"
6,1,364,67,151,bot1_4,Tamer,1,MAGE,magical,9,4,11,5,17716,11159,6266,4156,34.5,12.8,382,562,37,15,11,72,3947,650,324,41,0.888,1.5,1.78,"special_lifesteal;basic_power;basic_hp;basic_power;basic_power;basic_hp;basic_mr;basic_mr;basic_hp;basic_hp;basic_haste;basic_power;basic_haste"
7,0,335,150,26,bot0_1,Goliath,0,TANK,physical,4,0,16,20,7694,6934,8361,2619,20.7,7.8,247,343,39,24,10,62,3237,580,335,0,1,0.7,0.83,"basic_hp;basic_hp;basic_hp;basic_armor;basic_hp;basic_armor;basic_mr;basic_armor;basic_mr;basic_armor;basic_hp"
7,0,335,150,26,bot1_1,Ironclad,1,TANK,physical,2,4,1,0.75,7002,3962,11602,0,14,0,386,649,27,18,8,307,2207,396,284,51,0.848,0.4,0.34,"basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_power;basic_hp"
7,0,335,150,26,bot0_2,Lynx,0,SLAYER,physical,6,2,14,10,14676,9931,4778,487,32.4,1.6,394,776,68,40,10,244,3494,626,306,28,0.915,1.1,2.08,"special_lifesteal;basic_power;basic_hp;basic_as;basic_armor;basic_power;basic_hp;basic_hp;basic_power;basic_as;basic_as"
7,0,335,150,26,bot1_2,Fusilier,1,SLAYER,physical,1,7,2,0.43,12880,9408,7230,316,38.3,1.3,334,634,33,15,8,95,2195,394,246,89,0.735,0.2,1.3,"special_lifesteal;basic_power;basic_hp;basic_power;basic_as;basic_armor;basic_power"
7,0,335,150,26,bot0_3,Doctor,0,SUPPORT,physical,2,2,16,9,5792,5451,7076,9740,17.4,31,131,280,23,24,10,211,2961,531,314,20,0.939,0.4,0.77,"special_heal_power;basic_hp;basic_armor;basic_hp;basic_mr;basic_hp;basic_armor;basic_armor;basic_hp"
7,0,335,150,26,bot1_3,Vanguard,1,FIGHTER,physical,0,4,4,1,9909,5744,10209,0,20,0,331,425,43,26,8,14,2114,379,287,48,0.856,0,0.56,"basic_hp;basic_hp;basic_armor;basic_hp;basic_armor;basic_mr;basic_power;basic_as"
7,0,335,150,26,bot0_4,Jirina,0,FIGHTER,magical,9,0,11,20,16518,11801,5590,3712,35.3,11.1,436,608,56,16,11,213,3788,679,335,0,1,1.6,2.11,"basic_hp;basic_hp;special_lifesteal;basic_power;basic_power;basic_armor;basic_hp;basic_power;basic_armor;basic_hp;basic_haste;basic_armor"
7,0,335,150,26,bot1_4,Cleric,1,SUPPORT,magical,1,6,3,0.67,6359,4282,7511,2500,16.7,9.8,304,366,29,26,8,148,2223,399,256,79,0.764,0.2,0.57,"special_gw;basic_hp;basic_hp;basic_armor;basic_power;basic_mr;basic_armor"
8,1,312,16,150,bot0_1,Reaper,0,SPLITPUSHER,magical,0,7,1,0.14,6702,4167,8558,220,17.5,0.9,309,525,24,12,8,355,1905,366,238,74,0.762,0,0.49,"special_lifesteal;basic_power;basic_hp;basic_haste;basic_power"
8,1,312,16,150,bot1_1,Quiller,1,SLAYER,physical,16,0,13,29,21769,15303,2918,578,49,1.9,373,658,46,30,11,64,4489,863,312,0,1,3.1,5.24,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_hp;basic_mr;basic_as;basic_as;basic_hp;basic_armor;basic_power;basic_mr;basic_hp;basic_as"
8,1,312,16,150,bot0_2,Goliath,0,TANK,physical,0,7,1,0.14,5018,2251,11599,928,9,3.7,282,334,31,15,7,56,1881,362,251,61,0.806,0,0.19,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_power;basic_as"
8,1,312,16,150,bot1_2,Cleric,1,SUPPORT,magical,3,0,26,29,7824,6496,2035,4813,20.8,15.4,352,380,45,41,11,20,3570,686,312,0,1,0.6,3.19,"basic_hp;basic_hp;basic_hp;basic_mr;basic_hp;basic_mr;basic_mr;basic_armor;basic_haste;basic_power;basic_armor;basic_haste;basic_power"
8,1,312,16,150,bot0_3,Healer,0,SUPPORT,magical,1,7,0,0.14,6466,3804,9981,3969,14.9,15.6,136,192,34,18,8,128,1978,380,255,57,0.818,0.2,0.38,"special_gw;basic_hp;basic_mr;basic_hp;basic_hp;basic_armor"
8,1,312,16,150,bot1_3,Mage,1,MAGE,magical,5,0,22,27,17153,12322,2793,351,39.5,1.1,578,626,84,25,11,131,3656,703,312,0,1,1,4.41,"special_lifesteal;basic_power;basic_hp;basic_power;basic_hp;basic_power;basic_haste;basic_power;basic_haste;basic_mr;basic_armor;basic_hp"
8,1,312,16,150,bot0_4,Ironclad,0,TANK,physical,0,8,0,0,5816,2693,14314,0,10.8,0,281,375,22,15,7,9,1834,353,249,63,0.799,0,0.19,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_power;basic_as"
8,1,312,16,150,bot1_4,Hana,1,TANK,magical,5,1,21,26,10688,8332,6527,0,27.7,0,294,360,16,36,11,68,3618,696,301,11,0.966,1,1.28,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_hp;basic_armor;basic_armor;basic_power;basic_haste;basic_as;basic_mr;basic_armor"
9,1,487,123,150,bot0_1,Mage,0,MAGE,magical,10,6,11,3.5,27993,15867,11817,643,40.8,1.7,654,855,89,33,12,308,4658,574,389,98,0.798,1.2,1.34,"special_lifesteal;basic_power;special_gw;basic_power;basic_hp;basic_armor;basic_hp;basic_armor;basic_hp;basic_haste;basic_power;basic_haste;basic_armor;basic_haste"
9,1,487,123,150,bot1_1,Wanderer,1,SLAYER,physical,14,6,10,4,37421,26689,13486,758,61.8,1.8,905,1502,40,28,12,265,5090,627,432,56,0.886,1.7,1.98,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_as;basic_hp;basic_as;basic_hp;basic_mr;basic_as;basic_power;basic_as;basic_power;basic_armor;basic_hp"
9,1,487,123,150,bot0_2,Ironclad,0,TANK,physical,3,5,16,3.8,11833,9556,19370,0,23.6,0,445,591,41,30,11,290,3690,454,405,82,0.832,0.4,0.49,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_hp;basic_armor;basic_hp;basic_mr;basic_armor;basic_as;basic_power"
9,1,487,123,150,bot1_2,Doctor,1,SUPPORT,physical,5,5,21,5.2,9519,7216,11941,14861,16.1,33.2,270,353,32,31,12,206,4381,539,447,40,0.918,0.6,0.6,"special_gw;basic_hp;basic_mr;basic_armor;basic_hp;basic_power;basic_as;basic_hp;basic_hp;basic_mr;basic_mr;basic_hp;basic_armor;basic_armor"
9,1,487,123,150,bot0_3,Doctor,0,SUPPORT,physical,4,7,15,2.71,10156,8849,16054,11111,23,28.9,243,360,29,24,11,185,3835,472,384,103,0.788,0.5,0.55,"special_heal_power;basic_hp;basic_hp;basic_armor;basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_mr;basic_armor;basic_mr"
9,1,487,123,150,bot1_3,Volstrov,1,MAGE,magical,2,7,17,2.71,17209,11097,9528,384,28.3,1,324,644,17,18,12,300,3775,465,393,95,0.806,0.2,1.16,"special_lifesteal;basic_power;basic_hp;basic_power;basic_mr;basic_haste;basic_hp;basic_hp;basic_mr;basic_armor;basic_power;basic_haste"
9,1,487,123,150,bot0_4,Zephyr,0,SPLITPUSHER,magical,4,8,11,1.88,16542,10235,10850,417,27.5,1.1,519,800,47,43,11,174,3649,449,372,115,0.763,0.5,0.94,"special_lifesteal;basic_power;basic_hp;basic_armor;basic_power;basic_hp;basic_power;basic_haste;basic_mr;basic_armor;basic_haste;basic_hp"
9,1,487,123,150,bot1_4,Goliath,1,TANK,physical,5,3,18,7.67,16487,10904,13643,4055,24.3,9,534,534,47,40,12,91,4216,519,449,38,0.922,0.6,0.8,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_as;basic_mr;basic_armor;basic_power;basic_as;basic_hp;basic_haste;basic_hp;basic_power;basic_haste"
10,1,434,65,151,bot0_1,Healer,0,SUPPORT,magical,3,9,8,1.22,7594,5811,16401,9867,15.8,26.9,160,201,47,26,10,233,3183,440,367,67,0.845,0.4,0.35,"special_gw;basic_hp;basic_hp;basic_mr;basic_hp;basic_armor;basic_hp;basic_power;basic_mr;basic_haste"
10,1,434,65,151,bot1_1,Zephyr,1,SPLITPUSHER,magical,6,2,18,12,17060,9814,9038,493,24.4,1.2,364,472,50,54,12,165,4240,586,402,32,0.926,0.8,1.09,"special_lifesteal;basic_power;basic_power;basic_hp;basic_haste;basic_hp;basic_power;basic_haste;basic_mr;basic_armor;basic_power;basic_hp;basic_mr;basic_armor"
10,1,434,65,151,bot0_2,Quiller,0,SLAYER,physical,3,8,7,1.25,13817,8142,9499,397,25.1,1.2,265,523,45,27,10,277,3177,439,324,110,0.746,0.4,0.86,"special_lifesteal;basic_power;basic_hp;basic_as;basic_mr;basic_power;basic_armor;basic_hp;basic_hp;basic_as"
10,1,434,65,151,bot1_2,Cleric,1,SUPPORT,magical,2,3,25,9,12325,8414,9287,9124,21.4,23.3,351,408,58,57,12,170,3945,545,392,42,0.903,0.3,0.91,"special_gw;basic_hp;basic_hp;basic_mr;basic_hp;basic_armor;basic_armor;basic_power;basic_haste;basic_mr;basic_hp;basic_power;basic_haste"
10,1,434,65,151,bot0_3,Volstrov,0,MAGE,magical,4,6,7,1.83,12335,6845,9980,403,19.4,1.1,230,456,17,19,11,86,3361,464,354,81,0.814,0.6,0.69,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_mr;basic_hp;basic_mr;basic_power;basic_hp;basic_haste"
10,1,434,65,151,bot1_3,Pyromancer,1,SLAYER,magical,2,3,23,8.33,13498,7950,5888,231,18.9,0.6,350,488,35,27,12,65,3865,534,420,15,0.966,0.3,1.35,"special_lifesteal;basic_power;basic_hp;basic_power;basic_power;basic_hp;basic_haste;basic_mr;basic_armor;basic_hp;basic_haste;basic_mr;basic_hp"
10,1,434,65,151,bot0_4,Goliath,0,TANK,physical,1,7,10,1.57,10060,6977,16188,1715,17.9,4.4,281,477,51,25,10,32,2957,408,390,44,0.898,0.1,0.43,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_mr;basic_mr;basic_as;basic_power;basic_haste;basic_armor"
10,1,434,65,151,bot1_4,Fusilier,1,SLAYER,physical,20,3,10,10,35570,23965,6798,790,62.3,2.1,477,907,65,21,13,174,5674,784,385,50,0.886,2.8,3.53,"special_lifesteal;basic_power;basic_power;basic_as;basic_hp;basic_power;basic_as;basic_armor;basic_as;basic_mr;basic_power;basic_hp;basic_as;basic_hp;basic_mr;basic_power;basic_as;basic_power"
