gameIndex,winner,gameDuration,score0,score1,id,className,team,role,dmgType,kills,deaths,assists,kda,dmgDealtTotal,dmgDealtToHeroes,dmgTaken,hpHealed,dpsToHeroes,hpsHealed,maxBurst1s,maxBurst3s,spellCastsQ,spellCastsE,level,gold,totalGold,goldPerMin,timeAlive,timeDead,survivalRate,killsPerMin,dmgEfficiency,items
2,0,376,152,24,bot1_2,Quiller,1,SLAYER,physical,2,7,4,0.86,13384,7382,8343,347,26.1,1.2,300,493,38,25,9,215,2665,426,283,93,0.754,0.3,0.88,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_power;basic_hp;basic_as"
2,0,376,152,24,bot0_3,Jirina,0,FIGHTER,magical,3,2,19,11,12906,8921,7122,5113,25.5,14.6,444,545,42,18,11,145,3520,562,350,25,0.933,0.5,1.25,"special_gw;basic_hp;basic_hp;basic_hp;basic_armor;basic_hp;basic_armor;basic_power;basic_armor;basic_power;basic_hp"
2,0,376,152,24,bot1_3,Goliath,1,TANK,physical,4,6,4,1.33,10340,7542,13182,1700,25.8,5.8,349,399,34,23,10,248,2923,467,292,84,0.777,0.6,0.57,"basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_as;basic_armor;basic_power;basic_haste"
2,0,376,152,24,bot0_4,Ironclad,0,TANK,physical,3,1,20,23,9460,7027,8225,0,19.5,0,502,756,37,23,11,249,3599,575,361,15,0.961,0.5,0.85,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_armor;basic_hp;basic_power;basic_armor;basic_as;basic_hp;basic_mr"
2,0,376,152,24,bot1_4,Cleric,1,SUPPORT,magical,1,5,8,1.8,8290,4854,9899,7573,16,24.9,279,339,45,33,10,55,2755,440,304,72,0.808,0.2,0.49,"special_gw;basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_power"
3,1,351,43,150,bot0_1,Jailer,0,TANK,magical,1,6,3,0.67,8265,4312,10513,0,15.4,0,439,519,25,18,9,210,2385,408,280,71,0.798,0.2,0.41,"basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_armor;basic_haste"
3,1,351,43,150,bot1_1,Hana,1,TANK,magical,3,1,15,18,11044,6234,7623,0,17.8,0,219,505,19,38,10,108,3158,540,351,0,1,0.5,0.82,"basic_hp;basic_hp;basic_hp;basic_mr;basic_hp;basic_mr;basic_armor;basic_power;basic_mr;basic_armor;basic_armor"
3,1,351,43,150,bot0_2,Doctor,0,SUPPORT,physical,2,6,5,1.17,4346,3237,7579,1543,12.1,5.8,202,244,21,14,9,166,2616,448,267,84,0.761,0.3,0.43,"special_heal_power;basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_armor"
3,1,351,43,150,bot1_2,Oracle,1,MAGE,physical,6,2,15,10.5,13787,9801,6030,331,30.4,1,421,555,23,22,10,148,3598,616,322,28,0.919,1,1.63,"special_lifesteal;special_gw;basic_power;basic_power;basic_hp;basic_as;basic_hp;basic_power;basic_as;basic_mr;basic_mr"
3,1,351,43,150,bot0_3,Volstrov,0,MAGE,magical,1,7,6,1,15558,8842,9129,353,33.4,1.3,274,474,24,21,10,264,2639,451,265,86,0.755,0.2,0.97,"special_lifesteal;basic_power;basic_hp;basic_haste;basic_power;basic_armor;basic_power;basic_hp"
3,1,351,43,150,bot1_3,Quiller,1,SLAYER,physical,9,1,13,22,21284,14289,5247,647,40.8,1.8,308,712,56,31,11,242,4017,687,351,0,1,1.5,2.72,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_hp;basic_as;basic_hp;basic_as;basic_mr;basic_hp;basic_mr;basic_armor"
3,1,351,43,150,bot0_4,Vanguard,0,FIGHTER,physical,3,3,2,1.67,12641,6299,10260,0,19.7,0,505,766,46,29,10,264,2764,473,320,30,0.914,0.5,0.61,"basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_as;basic_power"
3,1,351,43,150,bot1_4,Eggchanter,1,SUPPORT,magical,4,3,17,7,7322,4466,7128,7179,13.1,21.1,148,230,37,19,11,2,3452,591,341,10,0.972,0.7,0.63,"special_gw;basic_hp;basic_mr;basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_hp;basic_hp;basic_armor"
4,1,303,10,151,bot0_1,Ironclad,0,TANK,physical,0,5,1,0.2,7715,3554,11978,0,14.7,0,421,475,22,16,8,39,1889,373,242,61,0.797,0,0.3,"basic_hp;basic_hp;basic_hp;basic_mr;basic_power;basic_mr;basic_as"
4,1,303,10,151,bot1_1,Summoner,1,MAGE,magical,2,0,17,19,6935,5327,2465,122,17.6,0.4,187,265,52,26,10,33,2983,590,303,0,1,0.4,2.16,"special_lifesteal;basic_power;basic_power;basic_hp;basic_mr;basic_hp;basic_hp;basic_haste;basic_power;basic_haste"
4,1,303,10,151,bot0_2,Healer,0,SUPPORT,magical,0,6,1,0.17,5930,3438,8695,3117,13.7,12.4,145,178,36,15,8,89,1939,383,251,53,0.826,0,0.4,"basic_hp;basic_hp;basic_mr;basic_hp;basic_haste;basic_mr;basic_power"
4,1,303,10,151,bot1_2,Jailer,1,TANK,magical,9,1,11,20,10740,8743,5111,0,29.4,0,310,527,33,26,10,225,3700,732,298,6,0.981,1.8,1.71,"basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_mr;basic_mr;basic_hp;basic_armor;basic_hp;basic_haste"
4,1,303,10,151,bot0_3,Bruiser,0,FIGHTER,physical,1,4,0,0.25,8131,4710,7953,0,17.8,0,410,466,36,30,8,206,2031,402,265,38,0.874,0.2,0.59,"basic_hp;basic_hp;basic_mr;basic_power;basic_as;basic_haste;basic_hp"
4,1,303,10,151,bot1_3,Cleric,1,SUPPORT,magical,6,0,14,20,8787,6063,3670,8269,20,27.3,327,387,53,42,11,164,3464,685,303,0,1,1.2,1.65,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_hp;basic_mr;basic_armor;basic_armor;basic_haste;basic_power;basic_armor"
4,1,303,10,151,bot0_4,Pyromancer,0,SLAYER,magical,0,6,1,0.17,8928,3257,5742,126,14.3,0.6,427,582,19,13,9,117,2042,404,228,75,0.752,0,0.57,"special_lifesteal;basic_power;basic_power;basic_power;basic_power;basic_hp"
4,1,303,10,151,bot1_4,Jirina,1,FIGHTER,magical,4,0,16,20,12760,8238,5065,3717,27.2,12.3,440,562,45,15,10,15,3215,636,303,0,1,0.8,1.63,"basic_hp;basic_hp;basic_hp;basic_mr;basic_power;basic_power;basic_mr;basic_armor;basic_haste;basic_mr;basic_armor;basic_as"
5,1,423,92,151,bot0_1,Pyromancer,0,SLAYER,magical,8,7,14,3.14,24147,12879,11315,352,33.3,0.9,595,760,44,37,13,108,4533,643,386,36,0.914,1.1,1.14,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_power;basic_haste;basic_hp;basic_armor;basic_haste;basic_hp;basic_power;basic_armor;basic_mr;basic_mr"
5,1,423,92,151,bot1_1,Bruiser,1,FIGHTER,physical,4,6,15,3.17,11927,9282,12144,393,28.3,1.2,412,508,42,37,11,191,3641,517,328,95,0.776,0.6,0.76,"special_lifesteal;basic_power;basic_hp;basic_as;basic_mr;basic_armor;basic_power;basic_hp;basic_as;basic_hp;basic_armor;basic_mr"
5,1,423,92,151,bot0_2,Healer,0,SUPPORT,magical,3,3,20,7.67,11793,8697,8793,12420,21.9,31.3,157,219,79,25,13,331,4206,597,397,25,0.94,0.4,0.99,"special_gw;basic_hp;basic_armor;basic_mr;basic_power;basic_haste;basic_hp;basic_armor;basic_hp;basic_hp;basic_armor;basic_hp;basic_mr"
5,1,423,92,151,bot1_2,Lynx,1,SLAYER,physical,7,7,7,2,17076,12468,11000,442,38.9,1.4,610,782,50,43,11,220,3670,521,320,102,0.758,1,1.13,"special_lifesteal;basic_power;basic_hp;basic_power;basic_as;basic_armor;basic_hp;basic_mr;basic_as;basic_armor;basic_mr;basic_power"
5,1,423,92,151,bot0_3,Quiller,0,SLAYER,physical,5,6,17,3.67,20406,11436,7774,554,34.1,1.7,292,483,47,26,12,63,4113,584,336,87,0.794,0.7,1.47,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_as;basic_as;basic_hp;basic_hp;basic_armor;basic_mr;basic_as;basic_mr;basic_armor"
5,1,423,92,151,bot1_3,Eggchanter,1,SUPPORT,magical,3,4,14,4.25,8924,5679,11316,8103,15.7,22.4,149,223,40,18,11,189,3514,499,362,61,0.857,0.4,0.5,"special_heal_power;basic_hp;basic_mr;basic_hp;basic_hp;basic_armor;basic_mr;basic_armor;basic_hp;basic_mr;basic_armor"
5,1,423,92,151,bot0_4,Vanguard,0,FIGHTER,physical,7,3,15,7.33,18340,10178,13362,0,26.3,0,793,957,67,40,13,250,4400,625,387,36,0.915,1,0.76,"special_gw;basic_hp;basic_hp;basic_power;basic_power;basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_as;basic_armor;basic_mr;basic_armor"
5,1,423,92,151,bot1_4,Jirina,1,FIGHTER,magical,5,6,10,2.5,16815,10642,11742,4240,31.9,12.7,470,537,50,17,11,93,3593,510,334,89,0.79,0.7,0.91,"basic_hp;basic_hp;basic_power;basic_mr;basic_armor;basic_power;basic_haste;basic_hp;basic_as;basic_armor;basic_mr;basic_haste;basic_hp"
6,1,235,3,151,bot0_1,Ironclad,0,TANK,physical,0,4,3,0.75,4534,2783,6988,0,15,0,297,349,16,11,7,172,1697,434,185,50,0.788,0,0.4,"basic_hp;basic_hp;basic_armor;basic_power;basic_as;basic_mr"
6,1,235,3,151,bot1_1,Quiller,1,SLAYER,physical,7,1,13,20,10674,7962,1191,130,35.5,0.6,322,622,36,20,10,118,3218,822,224,11,0.954,1.8,6.69,"special_lifesteal;basic_power;basic_as;basic_power;basic_as;basic_power;basic_hp;basic_power;basic_as;basic_power"
6,1,235,3,151,bot0_2,Zephyr,0,SPLITPUSHER,magical,1,3,1,0.67,5437,2713,5526,130,13.6,0.7,398,550,21,22,7,140,1690,432,200,35,0.85,0.3,0.49,"special_lifesteal;basic_power;basic_power;basic_hp;basic_armor"
6,1,235,3,151,bot1_2,Goliath,1,TANK,physical,1,0,19,20,7732,6350,7468,1414,27,6,271,320,28,19,9,157,2682,685,235,0,1,0.3,0.85,"basic_hp;basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_armor;basic_power"
6,1,235,3,151,bot0_3,Volstrov,0,MAGE,magical,2,6,1,0.5,6408,4193,6319,121,25.9,0.7,195,346,12,10,7,137,1912,489,162,73,0.688,0.5,0.66,"special_lifesteal;basic_power;basic_hp;basic_armor;basic_haste;basic_as"
6,1,235,3,151,bot1_3,Kratoma,1,SLAYER,physical,10,1,7,17,8032,4997,2797,259,22.4,1.2,224,434,17,18,10,143,3368,861,223,12,0.95,2.6,1.79,"special_lifesteal;basic_power;basic_hp;basic_power;basic_hp;basic_as;basic_mr;basic_hp;basic_power;basic_as;basic_mr"
6,1,235,3,151,bot0_4,Kratoma,0,SLAYER,physical,0,7,2,0.29,6942,5349,6768,0,32.4,0,215,399,11,10,6,68,1593,407,165,70,0.702,0,0.79,"special_gw;basic_hp;basic_power;basic_armor;basic_as"
6,1,235,3,151,bot1_4,Doctor,1,SUPPORT,physical,2,1,16,18,4629,3812,5530,8734,16.9,38.8,121,194,14,16,9,230,2630,672,225,10,0.958,0.5,0.69,"special_heal_power;basic_hp;basic_hp;basic_mr;basic_mr;basic_armor;basic_hp;basic_armor"
7,0,301,150,17,bot0_1,Healer,0,SUPPORT,magical,8,0,15,23,6974,5409,4187,6196,18,20.6,160,220,58,17,11,262,3787,754,301,0,1,1.6,1.29,"special_gw;basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_armor;basic_power;basic_hp;basic_mr;basic_haste;basic_armor"
7,0,301,150,17,bot1_1,Hana,1,TANK,magical,0,7,4,0.57,7337,4150,10550,0,18.3,0,262,371,8,27,8,117,2042,407,227,74,0.754,0,0.39,"basic_hp;basic_hp;basic_mr;basic_hp;basic_hp;basic_armor;basic_mr"
7,0,301,150,17,bot0_2,Volstrov,0,MAGE,magical,2,1,18,20,11562,5814,4567,413,19.3,1.4,264,591,7,19,10,48,2998,597,301,0,1,0.4,1.27,"special_lifesteal;basic_power;basic_hp;basic_hp;basic_power;basic_mr;basic_mr;basic_hp;basic_haste;basic_power"
7,0,301,150,17,bot1_2,Jailer,1,TANK,magical,0,8,4,0.5,8865,4895,10007,0,21.8,0,357,591,18,19,9,20,2120,422,224,77,0.744,0,0.49,"special_gw;basic_hp;basic_mr;basic_armor;basic_hp;basic_power;basic_hp"
7,0,301,150,17,bot0_3,Summoner,0,MAGE,magical,8,2,16,12,9000,6475,5693,347,22.2,1.2,205,291,47,23,11,3,3828,762,291,10,0.967,1.6,1.14,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_hp;basic_mr;basic_hp;basic_mr;basic_haste;basic_hp;basic_armor;basic_mr"
7,0,301,150,17,bot1_3,Pyromancer,1,SLAYER,magical,3,5,2,1,7134,1660,5415,93,7.1,0.4,234,359,16,14,9,55,2455,489,233,68,0.773,0.6,0.31,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_mr;basic_mr;basic_hp"
7,0,301,150,17,bot0_4,Quiller,0,SLAYER,physical,9,2,15,12,18545,8516,4622,552,29.5,1.9,314,724,41,27,11,31,3881,773,289,13,0.958,1.8,1.84,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_hp;basic_as;basic_hp;basic_as;basic_hp;basic_mr;basic_power;basic_mr"
7,0,301,150,17,bot1_4,Fusilier,1,SLAYER,physical,2,7,3,0.71,15207,6963,6259,235,33.1,1.1,307,583,28,12,9,11,2361,470,211,91,0.699,0.4,1.11,"special_lifesteal;basic_power;basic_power;basic_as;basic_hp;basic_mr;basic_armor;basic_power"
8,0,235,152,2,bot0_1,Ironclad,0,TANK,physical,1,1,14,15,6745,4749,7012,0,20.2,0,350,445,25,20,9,122,2397,613,235,0,1,0.3,0.68,"basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_hp;basic_mr"
8,0,235,152,2,bot1_1,Quiller,1,SLAYER,physical,0,8,2,0.25,6297,3463,6681,173,22.3,1.1,204,408,18,13,6,45,1595,408,155,79,0.662,0,0.52,"special_lifesteal;basic_power;basic_hp;basic_as;basic_power"
8,0,235,152,2,bot0_2,Fusilier,0,SLAYER,physical,10,1,12,22,14902,9475,1698,434,43,2,332,630,41,10,10,103,3303,844,220,15,0.938,2.6,5.58,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_hp;basic_as;basic_mr;basic_as;basic_hp;basic_armor"
8,0,235,152,2,bot1_2,Bruiser,1,FIGHTER,physical,0,6,2,0.33,3807,2212,6378,104,13.2,0.6,202,264,22,18,6,58,1583,405,167,67,0.713,0,0.35,"special_lifesteal;basic_power;basic_hp;basic_armor;basic_as"
8,0,235,152,2,bot0_3,Vanguard,0,FIGHTER,physical,5,0,13,18,8854,4579,3897,0,19.5,0,376,506,38,26,9,363,2888,738,235,0,1,1.3,1.18,"basic_hp;basic_hp;basic_hp;basic_power;basic_hp;basic_armor;basic_power;basic_hp;basic_mr"
8,0,235,152,2,bot1_3,Mage,1,MAGE,magical,2,7,0,0.29,5852,3978,6926,115,22.7,0.7,461,496,25,11,7,47,1822,466,175,59,0.747,0.5,0.57,"special_lifesteal;basic_power;basic_hp;basic_armor;basic_haste;basic_mr"
8,0,235,152,2,bot0_4,Wanderer,0,SLAYER,physical,11,0,10,21,11564,8179,3429,314,34.8,1.3,530,1178,17,13,10,250,3500,895,235,0,1,2.8,2.39,"special_lifesteal;basic_power;basic_hp;basic_power;basic_power;basic_hp;basic_as;basic_mr;basic_hp;basic_as;basic_as"
8,0,235,152,2,bot1_4,Healer,1,SUPPORT,magical,0,6,2,0.33,4167,3747,7835,2983,22.1,17.6,150,184,24,12,6,37,1562,399,170,65,0.723,0,0.48,"basic_hp;basic_hp;basic_armor;basic_power;basic_haste;basic_as"
9,1,282,22,151,bot0_1,Cleric,0,SUPPORT,magical,0,7,1,0.14,5037,2623,8597,1141,12.6,5.5,209,209,22,17,7,224,1774,378,208,74,0.736,0,0.31,"basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_haste"
9,1,282,22,151,bot1_1,Wanderer,1,SLAYER,physical,3,0,15,18,14982,9747,3525,316,34.6,1.1,563,1057,19,19,9,205,2905,618,282,0,1,0.6,2.77,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_as;basic_hp;basic_as;basic_hp"
9,1,282,22,151,bot0_2,Bruiser,0,FIGHTER,physical,0,5,1,0.2,5214,2577,6265,135,11.6,0.6,397,617,31,23,7,192,1717,365,221,60,0.785,0,0.41,"special_lifesteal;basic_power;basic_as;basic_hp;basic_armor"
9,1,282,22,151,bot1_2,Quiller,1,SLAYER,physical,4,0,13,17,14140,5216,2055,449,18.5,1.6,311,626,41,21,9,211,2961,630,282,0,1,0.9,2.54,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_power;basic_as;basic_as;basic_hp"
9,1,282,22,151,bot0_3,Goliath,0,TANK,physical,0,5,1,0.2,4851,1745,8923,830,7.9,3.8,162,272,27,13,7,168,1768,376,220,61,0.782,0,0.2,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_armor"
9,1,282,22,151,bot1_3,Doctor,1,SUPPORT,physical,3,1,15,18,3637,2758,3123,6080,10.2,22.6,215,295,17,13,10,265,2965,631,269,13,0.955,0.6,0.88,"special_gw;basic_hp;basic_armor;basic_hp;basic_armor;basic_hp;basic_hp;basic_mr;basic_power"
9,1,282,22,151,bot0_4,Vanguard,0,FIGHTER,physical,1,5,0,0.2,5262,1808,6790,55,8.2,0.2,190,275,34,12,7,255,1805,384,220,62,0.782,0.2,0.27,"special_gw;special_lifesteal;basic_hp;basic_power"
9,1,282,22,151,bot1_4,Tamer,1,MAGE,magical,12,0,8,20,15007,10321,2373,3227,36.6,11.5,283,537,37,11,11,235,3560,758,282,0,1,2.6,4.35,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_hp;basic_hp;basic_armor;basic_power;basic_hp;basic_haste"
10,1,376,53,150,bot0_1,Vanguard,0,FIGHTER,physical,2,5,9,2.2,15327,7723,11701,0,25.1,0,488,604,43,34,10,139,2914,465,308,68,0.818,0.3,0.66,"basic_hp;basic_hp;basic_hp;basic_power;basic_power;basic_armor;basic_mr;basic_hp;basic_hp;basic_as"
10,1,376,53,150,bot1_1,Fusilier,1,SLAYER,physical,6,3,15,7,26066,11303,4607,652,33.9,2,424,803,53,19,12,162,4087,652,334,42,0.888,1,2.45,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_hp;basic_as;basic_power;basic_armor;basic_as;basic_mr;basic_power;basic_as"
10,1,376,53,150,bot0_2,Lynx,0,SLAYER,physical,8,7,6,2,13040,8574,8003,357,30.3,1.3,469,887,45,35,10,166,3616,577,283,93,0.752,1.3,1.07,"special_lifesteal;basic_power;basic_hp;basic_as;basic_armor;basic_mr;basic_power;basic_hp;basic_power;basic_as;basic_armor;basic_mr"
10,1,376,53,150,bot1_2,Cleric,1,SUPPORT,magical,3,4,15,4.5,8479,4551,6902,5358,14.4,16.9,330,390,34,29,11,241,3466,553,316,59,0.842,0.5,0.66,"special_heal_power;basic_hp;basic_hp;basic_hp;basic_mr;basic_hp;basic_armor;basic_haste;basic_armor;basic_power;basic_mr"
10,1,376,53,150,bot0_3,Summoner,0,MAGE,magical,1,6,11,2,7062,4105,6782,119,14.1,0.4,177,253,48,23,10,55,2955,472,291,85,0.774,0.2,0.61,"special_lifesteal;basic_power;basic_hp;basic_haste;basic_armor;basic_power;basic_hp;basic_mr;basic_haste;basic_power"
10,1,376,53,150,bot1_3,Bruiser,1,FIGHTER,physical,9,3,12,7,12872,8396,8098,0,25.1,0,282,458,55,37,12,330,4205,671,334,42,0.888,1.4,1.04,"basic_hp;basic_hp;basic_power;basic_hp;basic_hp;basic_armor;basic_mr;basic_hp;basic_power;basic_armor;basic_armor;basic_mr;basic_as;basic_haste"
10,1,376,53,150,bot0_4,Healer,0,SUPPORT,magical,3,4,9,3,7668,4251,9630,7175,13.4,22.6,131,188,42,19,11,208,3158,504,317,58,0.844,0.5,0.44,"special_heal_power;basic_hp;basic_armor;basic_hp;basic_hp;basic_mr;basic_haste;basic_armor;basic_hp;basic_power"
10,1,376,53,150,bot1_4,Hana,1,TANK,magical,4,4,17,5.25,14103,8691,11661,0,27.2,0,382,564,16,36,11,308,3608,576,319,57,0.849,0.6,0.75,"basic_hp;basic_hp;basic_hp;basic_mr;basic_hp;basic_armor;basic_haste;basic_hp;basic_power;basic_mr;basic_as;basic_armor"
11,0,519,150,137,bot0_1,Cleric,0,SUPPORT,magical,4,5,21,5,11631,8013,8836,12197,17.8,27.1,298,352,78,54,13,35,4585,531,449,69,0.866,0.5,0.91,"special_heal_power;basic_hp;basic_mr;basic_armor;basic_haste;basic_hp;basic_hp;basic_armor;basic_mr;basic_hp;basic_power;basic_hp;basic_hp;basic_armor;basic_mr"
11,0,519,150,137,bot1_1,Jirina,1,FIGHTER,magical,3,4,15,4.5,17621,11123,15932,8022,24.5,17.7,406,545,55,26,12,279,3904,452,453,65,0.874,0.3,0.7,"basic_hp;basic_hp;special_lifesteal;basic_power;basic_mr;basic_hp;basic_power;basic_armor;basic_power;basic_mr;basic_hp;basic_hp"
11,0,519,150,137,bot0_2,Jailer,0,TANK,magical,5,4,19,6,25635,15961,15640,0,34.5,0,549,707,54,56,13,141,4641,537,462,57,0.891,0.6,1.02,"basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_haste;basic_power;basic_as;basic_mr;basic_armor;basic_mr;basic_hp;basic_haste;basic_armor;basic_armor"
