gameIndex,winner,gameDuration,score0,score1,id,className,team,role,dmgType,kills,deaths,assists,kda,dmgDealtTotal,dmgDealtToHeroes,dmgTaken,hpHealed,dpsToHeroes,hpsHealed,maxBurst1s,maxBurst3s,spellCastsQ,spellCastsE,level,gold,totalGold,goldPerMin,timeAlive,timeDead,survivalRate,killsPerMin,dmgEfficiency,items
1,1,417,87,151,bot0_2,Jailer,0,TANK,magical,2,6,7,1.5,12023,7716,9721,0,23.2,0,631,741,30,21,9,237,2862,412,332,85,0.797,0.3,0.79,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_power;basic_power;basic_haste;basic_as;basic_mr"
1,1,417,87,151,bot1_2,Ironclad,1,TANK,physical,4,1,15,19,11641,7330,8128,0,18.1,0,351,505,46,31,11,196,3671,528,406,11,0.974,0.6,0.9,"basic_hp;basic_hp;basic_mr;basic_mr;basic_power;basic_as;basic_as;basic_hp;basic_power;basic_mr;basic_haste;basic_haste;basic_armor"
1,1,417,87,151,bot0_3,Pyromancer,0,SLAYER,magical,0,7,7,1,15048,6305,8018,306,19.9,1,517,835,26,21,10,245,2670,384,316,100,0.759,0,0.79,"special_lifesteal;special_lifesteal;basic_power;basic_power;basic_hp;basic_armor;basic_power"
1,1,417,87,151,bot1_3,Doctor,1,SUPPORT,physical,6,3,17,7.67,9310,7108,10483,12945,18.5,33.7,314,480,23,27,12,217,4092,589,384,33,0.921,0.9,0.68,"special_gw;basic_hp;basic_mr;basic_power;basic_hp;basic_hp;basic_mr;basic_hp;basic_mr;basic_as;basic_hp;basic_haste;basic_power"
1,1,417,87,151,bot0_4,Reaper,0,SPLITPUSHER,magical,6,7,4,1.43,17142,11689,9585,463,36.4,1.4,792,1258,39,22,10,95,3320,478,321,96,0.771,0.9,1.22,"special_lifesteal;basic_power;basic_power;basic_power;basic_hp;basic_haste;basic_power;basic_armor;basic_mr;basic_hp;basic_haste"
1,1,417,87,151,bot1_4,Vanguard,1,FIGHTER,physical,3,2,16,9.5,12901,7919,8795,217,20.3,0.6,344,652,63,37,11,250,3475,500,390,26,0.937,0.4,0.9,"basic_hp;basic_hp;special_lifesteal;basic_mr;basic_hp;basic_mr;basic_as;basic_as;basic_power;basic_mr;basic_power"
2,1,411,76,150,bot0_1,Wanderer,0,SLAYER,physical,6,7,8,2,17089,12039,10276,351,38,1.1,486,873,23,17,11,87,3587,524,317,94,0.771,0.9,1.17,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_as;basic_hp;basic_mr;basic_as;basic_hp;basic_as;basic_armor"
2,1,411,76,150,bot1_1,Jirina,1,FIGHTER,magical,8,3,9,5.67,18510,10256,11843,5913,26,15,510,693,56,27,12,129,4054,592,394,17,0.96,1.2,0.87,"special_lifesteal;basic_power;basic_hp;basic_power;basic_power;basic_haste;basic_hp;basic_power;basic_armor;basic_hp;basic_mr;basic_power;basic_hp"
2,1,411,76,150,bot0_2,Vanguard,0,FIGHTER,physical,2,3,12,4.67,14767,6932,10302,0,18.8,0,328,616,52,39,10,172,3172,463,369,42,0.898,0.3,0.67,"basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_armor;basic_mr;basic_as;basic_power;basic_mr"
2,1,411,76,150,bot1_2,Fusilier,1,SLAYER,physical,6,5,13,3.8,25364,14753,6780,630,44.2,1.9,467,887,62,19,12,134,3934,574,334,77,0.813,0.9,2.18,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_hp;basic_armor;basic_as;basic_mr;basic_hp;basic_armor;basic_as;basic_power"
2,1,411,76,150,bot0_3,Kratoma,0,SLAYER,physical,3,7,10,1.86,12933,7700,9670,0,23.7,0,207,385,23,21,10,140,3240,473,326,85,0.792,0.4,0.8,"special_gw;basic_hp;basic_hp;basic_power;basic_hp;basic_power;basic_power;basic_hp;basic_hp;basic_mr"
2,1,411,76,150,bot1_3,Ironclad,1,TANK,physical,3,3,14,5.67,8979,4971,12681,0,13.5,0,378,484,43,27,11,163,3463,506,369,42,0.898,0.4,0.39,"basic_hp;basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_armor;basic_armor;basic_mr;basic_as;basic_mr;basic_power"
2,1,411,76,150,bot0_4,Cleric,0,SUPPORT,magical,3,5,11,2.8,9839,7794,9321,6607,22.7,19.2,320,378,49,42,11,50,3275,478,344,67,0.836,0.4,0.84,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_mr;basic_haste;basic_power;basic_as;basic_hp;basic_armor;basic_haste"
2,1,411,76,150,bot1_4,Healer,1,SUPPORT,magical,5,3,17,7.33,10394,6095,6883,4205,16.7,11.5,188,236,66,14,12,210,4035,589,366,45,0.891,0.7,0.89,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_hp;basic_haste;basic_armor;basic_power;basic_mr;basic_as;basic_mr;basic_haste"
3,0,251,151,3,bot0_1,Bruiser,0,FIGHTER,physical,6,1,7,13,8583,4840,3146,316,20.2,1.3,277,451,41,24,9,214,2864,685,239,12,0.953,1.4,1.54,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_armor;basic_hp;basic_armor;basic_as"
3,0,251,151,3,bot1_1,Goliath,1,TANK,physical,0,4,1,0.25,3666,2150,6183,554,10.6,2.7,286,462,25,8,6,263,1588,380,203,48,0.81,0,0.35,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr"
3,0,251,151,3,bot0_2,Lynx,0,SLAYER,physical,10,1,8,18,11714,8392,4044,372,35.5,1.6,367,677,41,29,10,173,3398,813,236,15,0.942,2.4,2.08,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_hp;basic_hp;basic_as;basic_armor;basic_as;basic_armor"
3,0,251,151,3,bot1_2,Vanguard,1,FIGHTER,physical,2,5,0,0.4,5252,2644,6323,0,13.7,0,270,436,32,14,7,29,1829,437,192,58,0.767,0.5,0.42,"special_gw;basic_hp;basic_hp;basic_power;basic_armor;basic_mr"
3,0,251,151,3,bot0_3,Cleric,0,SUPPORT,magical,1,1,15,16,5444,4363,3938,4695,18,19.4,312,372,34,30,9,144,2494,597,242,9,0.965,0.2,1.11,"basic_hp;basic_hp;basic_armor;basic_armor;basic_haste;basic_power;basic_hp;basic_as;basic_mr"
3,0,251,151,3,bot1_3,Doctor,1,SUPPORT,physical,0,4,2,0.5,2695,1298,4687,622,6.4,3.1,115,172,21,8,7,125,1650,395,202,49,0.805,0,0.28,"basic_hp;basic_hp;basic_mr;basic_armor;basic_power;basic_as"
3,0,251,151,3,bot0_4,Hana,0,TANK,magical,2,0,13,15,6858,4138,3310,0,16.5,0,341,559,13,24,9,220,2570,615,251,0,1,0.5,1.25,"basic_hp;basic_hp;basic_armor;basic_hp;basic_power;basic_haste;basic_mr;basic_as;basic_armor"
3,0,251,151,3,bot1_4,Fusilier,1,SLAYER,physical,1,6,2,0.5,9837,5931,6124,284,31.8,1.5,300,499,22,12,7,88,1863,446,187,64,0.745,0.2,0.97,"special_lifesteal;basic_power;basic_hp;basic_as;basic_armor;basic_mr"
4,1,467,66,151,bot0_1,Pyromancer,0,SLAYER,magical,1,6,7,1.33,14930,8124,9034,169,21.2,0.4,630,795,34,26,10,98,3023,388,384,83,0.822,0.1,0.9,"special_lifesteal;basic_power;basic_hp;basic_haste;basic_power;basic_hp;basic_hp;basic_power;basic_mr;basic_armor"
4,1,467,66,151,bot1_1,Jirina,1,FIGHTER,magical,10,3,13,7.67,20131,13287,9777,7419,31.2,17.4,470,588,60,22,12,239,4664,599,426,41,0.912,1.3,1.36,"special_lifesteal;basic_hp;basic_power;basic_power;basic_hp;basic_armor;basic_haste;basic_mr;basic_hp;basic_armor;basic_hp;basic_power;basic_armor;basic_power;basic_haste"
4,1,467,66,151,bot0_2,Bruiser,0,FIGHTER,physical,6,7,9,2.14,18301,12846,12242,498,35.2,1.4,564,753,64,38,11,112,3887,500,365,102,0.782,0.8,1.05,"special_lifesteal;basic_power;basic_hp;basic_power;basic_power;basic_hp;basic_hp;basic_as;basic_as;basic_as;basic_armor;basic_mr;basic_mr"
4,1,467,66,151,bot1_2,Hana,1,TANK,magical,4,4,20,6,16489,11458,13710,0,27.8,0,372,714,14,49,12,176,4051,521,412,55,0.883,0.5,0.84,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_hp;basic_power;basic_haste;basic_armor;basic_armor;basic_hp;basic_mr;basic_power;basic_as"
4,1,467,66,151,bot0_3,Wanderer,0,SLAYER,physical,3,8,10,1.63,25611,18583,8655,374,52.1,1,924,1750,28,23,11,250,3475,447,357,110,0.764,0.4,2.15,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_hp;basic_as;basic_mr;basic_armor;basic_hp;basic_power"
4,1,467,66,151,bot1_3,Ironclad,1,TANK,physical,7,2,18,12.5,12359,9790,14823,0,22.2,0,425,629,52,31,12,164,4464,574,440,26,0.944,0.9,0.66,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_hp;basic_armor;basic_armor;basic_power;basic_hp;basic_as;basic_mr;basic_haste;basic_hp;basic_armor"
4,1,467,66,151,bot0_4,Goliath,0,TANK,physical,5,4,10,3.75,13929,10352,13699,3319,25.3,8.1,330,521,45,34,11,116,3766,484,409,58,0.876,0.6,0.76,"basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_mr;basic_hp;basic_armor;basic_as;basic_power;basic_mr;basic_armor"
4,1,467,66,151,bot1_4,Doctor,1,SUPPORT,physical,4,6,19,3.83,9583,7238,14031,13258,16.9,31,246,374,24,27,12,237,4037,519,428,39,0.917,0.5,0.52,"special_gw;basic_hp;basic_armor;basic_hp;basic_hp;basic_power;basic_mr;basic_armor;basic_power;basic_mr;basic_armor;basic_as;basic_hp"
5,1,393,48,152,bot0_1,Lynx,0,SLAYER,physical,5,7,1,0.86,15114,8629,9897,415,26.9,1.3,506,812,55,44,10,143,3018,460,321,72,0.816,0.8,0.87,"special_lifesteal;basic_power;basic_hp;basic_power;basic_as;basic_hp;basic_mr;basic_armor;basic_as;basic_mr"
5,1,393,48,152,bot1_1,Jailer,1,TANK,magical,8,2,15,11.5,16453,12686,9965,0,34.2,0,453,567,38,37,12,131,4156,634,371,23,0.943,1.2,1.27,"basic_hp;basic_hp;basic_armor;basic_armor;basic_hp;basic_hp;basic_mr;basic_haste;basic_armor;basic_armor;basic_power;basic_as;basic_hp;basic_hp"
5,1,393,48,152,bot0_2,Ironclad,0,TANK,physical,1,6,6,1.17,10259,6619,15203,0,19.5,0,426,514,31,23,9,90,2665,406,339,55,0.861,0.2,0.44,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_armor;basic_hp;basic_hp;basic_mr"
5,1,393,48,152,bot1_2,Lynx,1,SLAYER,physical,4,4,12,4,17941,11393,5808,511,33.6,1.5,613,1048,61,45,10,86,3361,513,339,55,0.861,0.6,1.96,"special_lifesteal;basic_power;basic_as;basic_power;basic_hp;basic_power;basic_as;basic_power;basic_hp;basic_as;basic_armor"
5,1,393,48,152,bot0_3,Healer,0,SUPPORT,magical,3,5,5,1.6,8650,5713,8508,4082,17.8,12.7,151,209,50,16,9,222,2847,434,322,71,0.818,0.5,0.67,"special_gw;basic_hp;basic_mr;basic_hp;basic_armor;basic_hp;basic_mr;basic_power;basic_haste"
5,1,393,48,152,bot1_3,Cleric,1,SUPPORT,magical,4,2,19,11.5,10022,7902,6994,10486,21.2,28.1,276,336,58,48,11,139,3739,570,373,20,0.948,0.6,1.13,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_armor;basic_mr;basic_hp;basic_haste;basic_power;basic_as;basic_hp"
5,1,393,48,152,bot0_4,Vanguard,0,FIGHTER,physical,0,7,9,1.29,11540,7209,12384,0,22.5,0,388,479,48,27,10,228,2678,408,320,73,0.814,0,0.58,"basic_hp;basic_hp;basic_hp;basic_mr;basic_power;basic_armor;basic_hp;basic_mr;basic_power"
5,1,393,48,152,bot1_4,Jirina,1,FIGHTER,magical,9,1,13,22,16745,11819,7531,4748,30.9,12.4,461,571,57,17,12,40,4215,643,383,11,0.973,1.4,1.57,"basic_hp;basic_hp;basic_armor;basic_armor;basic_power;basic_haste;basic_hp;basic_power;basic_hp;basic_mr;basic_armor;basic_hp;basic_power;basic_mr;basic_as"
6,1,540,100,150,bot0_1,Ironclad,0,TANK,physical,3,6,16,3.17,12493,10416,18857,0,23.1,0,375,554,43,35,12,231,4031,448,451,89,0.836,0.3,0.55,"basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_armor;basic_hp;basic_power;basic_as;basic_mr;basic_haste;basic_power;basic_armor;basic_as"
6,1,540,100,150,bot1_1,Jirina,1,FIGHTER,magical,4,3,19,7.67,19004,11592,11658,6520,23.3,13.1,446,554,60,21,12,204,4379,487,498,42,0.922,0.4,0.99,"basic_hp;basic_hp;special_lifesteal;basic_power;basic_power;basic_armor;basic_hp;basic_haste;basic_power;basic_mr;basic_armor;basic_hp;basic_hp;basic_armor"
6,1,540,100,150,bot0_2,Pyromancer,0,SLAYER,magical,4,5,15,3.8,18885,10380,10116,319,22.6,0.7,383,700,44,32,13,237,4287,476,459,81,0.85,0.4,1.03,"special_lifesteal;basic_power;basic_hp;basic_power;basic_haste;basic_hp;basic_haste;basic_armor;basic_armor;basic_mr;basic_hp;basic_power;basic_haste;basic_mr"
6,1,540,100,150,bot1_2,Goliath,1,TANK,physical,5,5,18,4.6,12613,8019,13091,2249,17.3,4.8,316,426,53,28,12,292,4467,496,464,76,0.859,0.6,0.61,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_hp;basic_hp;basic_mr;basic_armor;basic_power;basic_mr;basic_power;basic_as;basic_haste;basic_mr"
6,1,540,100,150,bot0_3,Vanguard,0,FIGHTER,physical,5,7,12,2.43,24973,13252,13863,0,28,0,612,840,84,52,13,238,4338,482,473,67,0.875,0.6,0.96,"basic_hp;basic_hp;basic_hp;basic_power;basic_power;basic_armor;basic_armor;basic_mr;basic_mr;basic_as;basic_as;basic_armor;basic_haste;basic_power;basic_hp"
6,1,540,100,150,bot1_3,Oracle,1,MAGE,physical,10,6,12,3.67,24769,16000,11681,699,35.6,1.6,382,640,36,33,13,207,4982,554,449,91,0.832,1.1,1.37,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_hp;basic_as;basic_as;basic_power;basic_hp;basic_power;basic_armor;basic_armor;basic_mr;basic_as;basic_hp"
6,1,540,100,150,bot0_4,Quiller,0,SLAYER,physical,7,6,10,2.83,28637,15154,8866,892,34.2,2,278,569,61,40,13,407,4507,501,444,97,0.821,0.8,1.71,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_as;basic_armor;basic_mr;basic_hp;basic_as;basic_armor;basic_hp;basic_as;basic_power"
6,1,540,100,150,bot1_4,Hana,1,TANK,magical,5,5,17,4.4,20052,13388,16003,0,28.3,0,496,952,25,55,12,233,4408,490,473,67,0.876,0.6,0.84,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_power;basic_haste;basic_armor;basic_as;basic_mr;basic_hp;basic_mr;basic_hp;basic_power"
7,1,329,47,150,bot0_1,Kratoma,0,SLAYER,physical,4,5,4,1.6,11811,5907,6647,302,23.1,1.2,295,573,17,15,9,158,2783,508,256,73,0.778,0.7,0.89,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_as;basic_hp;basic_mr;basic_armor"
7,1,329,47,150,bot1_1,Jailer,1,TANK,magical,3,3,12,5,10916,6092,7774,0,19.3,0,458,524,26,25,10,261,2986,545,315,14,0.958,0.5,0.78,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_armor;basic_power;basic_mr;basic_hp;basic_power"
7,1,329,47,150,bot0_2,Goliath,0,TANK,physical,0,4,8,2,5446,2922,8435,945,10.6,3.4,278,415,36,13,9,5,2455,448,276,53,0.84,0,0.35,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_armor;basic_armor;basic_hp;basic_power"
7,1,329,47,150,bot1_2,Eggchanter,1,SUPPORT,magical,3,1,15,18,6776,4188,4122,5523,13.2,17.4,144,240,36,18,11,266,3216,587,317,12,0.964,0.5,1.02,"special_gw;basic_hp;basic_hp;basic_armor;basic_power;basic_mr;basic_hp;basic_haste;basic_armor;basic_hp"
7,1,329,47,150,bot0_3,Doctor,0,SUPPORT,physical,1,5,5,1.2,3633,2445,8837,4074,9.2,15.3,123,203,24,13,9,244,2419,442,266,63,0.808,0.2,0.28,"basic_hp;basic_hp;basic_hp;basic_mr;basic_hp;basic_armor;basic_mr;basic_power"
7,1,329,47,150,bot1_3,Mage,1,MAGE,magical,6,2,11,8.5,16724,8242,3912,430,27.3,1.4,529,717,72,22,10,266,3416,624,302,26,0.92,1.1,2.11,"special_lifesteal;basic_power;basic_power;basic_power;basic_power;basic_power;basic_hp;basic_haste;basic_armor;basic_power"
7,1,329,47,150,bot0_4,Pyromancer,0,SLAYER,magical,3,5,5,1.6,10668,5197,6352,171,20.4,0.7,491,744,24,18,10,91,2791,509,255,74,0.774,0.5,0.82,"special_lifesteal;special_lifesteal;basic_power;basic_hp;basic_mr;basic_power;basic_hp;basic_power"
7,1,329,47,150,bot1_4,Quiller,1,SLAYER,physical,7,2,12,9.5,14483,10579,3985,405,34.5,1.3,351,587,44,24,10,180,3530,644,306,22,0.932,1.3,2.65,"special_lifesteal;basic_power;basic_as;basic_hp;basic_power;basic_power;basic_armor;basic_as;basic_power;basic_as;basic_power"
8,1,276,4,150,bot0_1,Vanguard,0,FIGHTER,physical,1,4,3,1,7757,3674,6280,86,16.6,0.4,460,517,35,18,9,100,2150,467,221,55,0.802,0.2,0.59,"basic_hp;basic_hp;special_lifesteal;basic_power;basic_as;basic_armor;basic_mr"
8,1,276,4,150,bot1_1,Kratoma,1,SLAYER,physical,7,2,8,7.5,7327,4488,4519,207,18,0.8,254,485,20,17,9,102,3102,674,250,26,0.905,1.5,0.99,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_as;basic_hp;basic_armor;basic_power;basic_as"
8,1,276,4,150,bot0_2,Lynx,0,SLAYER,physical,0,6,4,0.67,7543,3341,5775,0,16.9,0,384,472,23,21,9,239,2089,454,198,78,0.717,0,0.58,"basic_power;basic_power;basic_power;basic_hp;basic_as;basic_hp;basic_armor"
8,1,276,4,150,bot1_2,Eggchanter,1,SUPPORT,magical,3,0,16,19,4493,3597,4195,5194,13,18.8,144,234,34,16,9,66,2916,634,276,0,1,0.7,0.86,"special_gw;basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_hp;basic_armor"
8,1,276,4,150,bot0_3,Reaper,0,SPLITPUSHER,magical,1,6,3,0.67,11421,6958,7223,267,35.3,1.4,528,764,22,11,9,62,2162,470,197,79,0.714,0.2,0.96,"special_lifesteal;basic_power;basic_power;basic_hp;basic_haste;basic_power;basic_armor"
8,1,276,4,150,bot1_3,Jailer,1,TANK,magical,7,2,13,10,10490,7676,6460,0,27.8,0,336,506,29,25,10,203,3378,734,276,0,1,1.5,1.19,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_hp;basic_mr;basic_armor;basic_mr;basic_armor;basic_hp"
8,1,276,4,150,bot0_4,Goliath,0,TANK,physical,2,4,2,1,6005,3646,7621,871,16.1,3.9,320,509,28,15,9,246,2271,494,226,50,0.82,0.4,0.48,"basic_hp;basic_hp;basic_armor;basic_hp;basic_hp;basic_hp;basic_armor"
8,1,276,4,150,bot1_4,Oracle,1,MAGE,physical,3,0,17,20,14332,8491,3845,498,30.8,1.8,402,441,22,23,9,71,2946,641,276,0,1,0.7,2.21,"special_lifesteal;basic_power;basic_power;basic_hp;basic_as;basic_armor;basic_hp;basic_as;basic_mr;basic_armor"
9,1,399,48,150,bot0_1,Pyromancer,0,SLAYER,magical,1,8,10,1.38,12106,7193,9149,180,25.4,0.6,445,626,27,19,10,169,2794,420,283,116,0.709,0.2,0.79,"special_lifesteal;basic_power;basic_power;basic_power;basic_hp;basic_hp;basic_haste;basic_armor;basic_mr"
9,1,399,48,150,bot1_1,Goliath,1,TANK,physical,5,3,18,7.67,9126,7985,9934,2128,22.2,5.9,286,501,38,24,11,172,3797,571,359,40,0.9,0.8,0.8,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_mr;basic_armor;basic_mr;basic_power;basic_hp;basic_as;basic_hp;basic_as"
9,1,399,48,150,bot0_2,Jailer,0,TANK,magical,5,6,7,2,14308,10059,11771,0,28.4,0,413,634,30,28,10,86,3286,494,354,45,0.887,0.8,0.85,"basic_hp;basic_hp;special_gw;basic_hp;basic_armor;basic_mr;basic_armor;basic_armor;basic_power;basic_haste;basic_mr"
9,1,399,48,150,bot1_2,Healer,1,SUPPORT,magical,6,2,19,12.5,11534,8767,7572,8337,23.3,22.1,178,228,73,22,12,263,4163,626,377,22,0.944,0.9,1.16,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_armor;basic_armor;basic_mr;basic_armor;basic_power;basic_haste;basic_as;basic_hp;basic_hp"
9,1,399,48,150,bot0_3,Bruiser,0,FIGHTER,physical,5,8,7,1.5,11140,9172,9797,374,32.5,1.3,300,484,41,32,10,217,3217,483,282,117,0.707,0.8,0.94,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_hp;basic_as;basic_power;basic_armor;basic_as"
9,1,399,48,150,bot1_3,Kratoma,1,SLAYER,physical,10,4,15,6.25,19929,12870,8071,529,37.2,1.5,389,881,26,27,11,237,4387,659,346,54,0.866,1.5,1.59,"special_lifesteal;basic_power;basic_as;basic_power;basic_power;basic_hp;basic_as;basic_mr;basic_hp;basic_power;basic_as;basic_armor;basic_power;basic_mr"
9,1,399,48,150,bot0_4,Doctor,0,SUPPORT,physical,1,5,7,1.6,6655,4547,11478,4308,13.6,12.9,195,267,17,21,9,117,2617,393,335,64,0.839,0.2,0.4,"basic_hp;basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_armor;basic_armor;basic_mr"
9,1,399,48,150,bot1_4,Vanguard,1,FIGHTER,physical,6,3,17,7.67,16373,8605,8252,0,24,0,452,623,56,44,11,81,3981,598,359,40,0.9,0.9,1.04,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_power;basic_mr;basic_hp;basic_armor;basic_as;basic_hp;basic_haste;basic_mr;basic_armor"
10,0,252,150,14,bot0_1,Doctor,0,SUPPORT,physical,2,1,19,21,4021,2968,6025,8321,11.8,33,138,232,13,15,9,193,2868,682,252,0,1,0.5,0.49,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_mr;basic_power;basic_as;basic_armor"
10,0,252,150,14,bot1_1,Kratoma,1,SLAYER,physical,1,7,1,0.29,7072,3924,7799,162,22.3,0.9,253,497,13,13,8,76,1876,446,176,76,0.697,0.2,0.5,"special_lifesteal;basic_power;basic_hp;basic_power;basic_as;basic_armor"
10,0,252,150,14,bot0_2,Lynx,0,SLAYER,physical,11,0,9,20,14814,8402,3812,481,33.3,1.9,589,972,49,36,11,201,3776,897,252,0,1,2.6,2.2,"special_lifesteal;basic_power;basic_hp;basic_as;basic_power;basic_hp;basic_as;basic_armor;basic_power;basic_hp;basic_as;basic_power"
10,0,252,150,14,bot1_2,Oracle,1,MAGE,physical,1,7,1,0.29,8121,4320,7254,138,24,0.8,336,507,13,12,8,288,1888,449,180,72,0.714,0.2,0.6,"special_lifesteal;basic_power;basic_power;basic_as;basic_power"
10,0,252,150,14,bot0_3,Fusilier,0,SLAYER,physical,8,0,18,26,21103,13521,4907,585,53.6,2.3,494,742,41,16,10,136,3661,870,252,0,1,1.9,2.76,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_as;basic_as;basic_power;basic_hp;basic_armor;basic_as;basic_mr"
