gameIndex,winner,gameDuration,score0,score1,id,className,team,role,dmgType,kills,deaths,assists,kda,dmgDealtTotal,dmgDealtToHeroes,dmgTaken,hpHealed,dpsToHeroes,hpsHealed,maxBurst1s,maxBurst3s,spellCastsQ,spellCastsE,level,gold,totalGold,goldPerMin,timeAlive,timeDead,survivalRate,killsPerMin,dmgEfficiency,items
2,0,418,150,76,bot1_2,Doctor,1,SUPPORT,physical,1,9,5,0.67,5850,2875,12616,1803,9.7,6.1,166,208,22,17,9,32,2657,381,296,122,0.708,0.1,0.23,"special_gw;basic_hp;basic_hp;basic_power;basic_hp;basic_armor;basic_as;basic_mr;basic_power"
2,0,418,150,76,bot0_3,Cleric,0,SUPPORT,magical,10,3,15,8.33,12736,8093,8278,7594,20.2,19,350,414,59,52,13,250,4800,688,401,18,0.958,1.4,0.98,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_hp;basic_hp;basic_haste;basic_armor;basic_mr;basic_armor;basic_haste;basic_power;basic_mr;basic_as;basic_hp"
2,0,418,150,76,bot1_3,Kratoma,1,SLAYER,physical,1,7,9,1.43,13218,7473,8714,272,22.5,0.8,306,500,25,23,10,15,2890,414,333,85,0.796,0.1,0.86,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_as;basic_armor;basic_as;basic_mr;basic_armor"
2,0,418,150,76,bot0_4,Quiller,0,SLAYER,physical,10,4,20,7.5,32735,18974,6589,1030,50.9,2.8,376,750,52,34,13,145,4920,706,373,46,0.891,1.4,2.88,"special_lifesteal;basic_power;basic_as;basic_power;basic_as;basic_power;basic_hp;basic_as;basic_power;basic_hp;basic_armor;basic_power;basic_as;basic_mr;basic_mr;basic_hp"
2,0,418,150,76,bot1_4,Zephyr,1,SPLITPUSHER,magical,6,8,4,1.25,17736,12299,12527,466,40.7,1.5,423,744,35,40,10,184,3384,485,302,116,0.722,0.9,0.98,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_armor;basic_haste;basic_hp;basic_power;basic_mr;basic_armor"
3,0,328,150,7,bot0_1,Lynx,0,SLAYER,physical,8,2,20,14,15829,8737,4451,0,26.6,0,532,763,58,42,12,262,4337,794,328,0,1,1.5,1.96,"special_gw;basic_hp;basic_hp;basic_hp;basic_power;basic_mr;basic_as;basic_armor;basic_power;basic_mr;basic_hp;basic_mr;basic_as;basic_armor"
3,0,328,150,7,bot1_1,Ironclad,1,TANK,physical,2,8,4,0.75,6749,3182,14657,0,13.9,0,328,430,22,20,9,48,2398,439,229,99,0.697,0.4,0.22,"basic_hp;basic_hp;basic_armor;basic_mr;basic_hp;basic_power;basic_as;basic_haste;basic_armor"
3,0,328,150,7,bot0_2,Mage,0,MAGE,magical,11,2,13,12,18264,8558,3267,618,27.2,2,542,625,70,24,12,157,4257,779,314,14,0.958,2,2.62,"special_lifesteal;basic_power;basic_hp;basic_power;basic_mr;basic_haste;basic_hp;basic_armor;basic_hp;basic_mr;basic_haste;basic_power;basic_hp;basic_mr"
3,0,328,150,7,bot1_2,Tamer,1,MAGE,magical,2,9,4,0.67,8257,2833,9190,2059,12.9,9.4,227,294,22,10,9,153,2503,458,220,108,0.67,0.4,0.31,"special_lifesteal;basic_hp;basic_hp;basic_hp;basic_power;basic_armor;basic_haste;basic_mr"
3,0,328,150,7,bot0_3,Bruiser,0,FIGHTER,physical,10,1,22,32,21582,9694,3191,0,31.1,0,586,833,53,40,13,230,4680,856,311,17,0.95,1.8,3.04,"special_gw;basic_hp;basic_hp;basic_mr;basic_power;basic_hp;basic_as;basic_mr;basic_armor;basic_power;basic_mr;basic_power;basic_hp;basic_as;basic_hp"
3,0,328,150,7,bot1_3,Reaper,1,SPLITPUSHER,magical,1,9,5,0.67,7502,3885,10004,147,17.5,0.7,536,664,23,12,9,153,2328,426,223,105,0.679,0.2,0.39,"special_lifesteal;basic_power;basic_hp;basic_haste;basic_power;basic_power;basic_power"
3,0,328,150,7,bot0_4,Wanderer,0,SLAYER,physical,6,2,25,15.5,27616,16232,3945,651,53.7,2.2,802,1325,25,19,12,148,4223,773,303,25,0.923,1.1,4.11,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_hp;basic_mr;basic_armor;basic_as;basic_hp;basic_mr;basic_power;basic_as;basic_armor"
3,0,328,150,7,bot1_4,Eggchanter,1,SUPPORT,magical,2,9,5,0.78,5049,2631,11447,3262,10.5,13.1,135,195,23,13,9,141,2491,456,250,78,0.762,0.4,0.23,"basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_power;basic_mr;basic_haste;basic_power"
4,1,364,25,152,bot0_1,Quiller,0,SLAYER,physical,1,7,9,1.43,9366,4405,7700,224,16.4,0.8,235,414,33,24,10,165,2765,456,269,95,0.74,0.2,0.57,"special_lifesteal;basic_power;basic_hp;basic_as;basic_armor;basic_mr;basic_power;basic_hp;basic_as"
4,1,364,25,152,bot1_1,Healer,1,SUPPORT,magical,4,3,19,7.67,8791,5411,6616,5203,15.4,14.8,144,206,53,14,11,25,3700,610,351,13,0.965,0.7,0.82,"special_gw;basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_armor;basic_hp;basic_power;basic_armor"
4,1,364,25,152,bot0_2,Doctor,0,SUPPORT,physical,3,6,6,1.5,6148,4170,13904,7216,14.8,25.7,182,296,25,20,10,195,2870,473,281,83,0.772,0.5,0.3,"basic_hp;basic_hp;basic_hp;basic_mr;basic_hp;basic_armor;basic_as;basic_armor;basic_power;basic_haste"
4,1,364,25,152,bot1_2,Zephyr,1,SPLITPUSHER,magical,9,1,19,28,20177,13114,5209,629,37.6,1.8,602,848,44,40,12,28,4503,742,348,16,0.957,1.5,2.52,"special_lifesteal;basic_power;basic_hp;basic_power;basic_hp;basic_armor;basic_hp;basic_power;basic_haste;basic_mr;basic_power;basic_armor;basic_hp;basic_armor;basic_armor"
4,1,364,25,152,bot0_3,Wanderer,0,SLAYER,physical,4,8,6,1.25,20670,13168,12604,337,49.2,1.3,809,1269,21,15,10,146,3071,506,268,96,0.736,0.7,1.04,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_as;basic_hp;basic_power;basic_mr;basic_armor"
4,1,364,25,152,bot1_3,Lynx,1,SLAYER,physical,8,4,16,6,17412,11353,6929,0,35.5,0,598,972,53,46,12,202,4177,688,320,44,0.88,1.3,1.64,"basic_hp;basic_hp;basic_hp;basic_armor;basic_hp;basic_power;basic_armor;basic_power;basic_armor;basic_as;basic_hp;basic_mr;basic_haste;basic_hp"
4,1,364,25,152,bot0_4,Cleric,0,SUPPORT,magical,2,7,7,1.29,7336,4210,8639,4213,15.5,15.5,342,408,33,26,9,109,2734,451,272,92,0.748,0.3,0.49,"special_gw;basic_hp;basic_mr;basic_armor;basic_power;basic_haste;basic_hp;basic_mr;basic_hp"
4,1,364,25,152,bot1_4,Vanguard,1,FIGHTER,physical,7,2,20,13.5,17870,11006,9880,550,32.7,1.6,439,668,47,38,12,271,4146,683,337,27,0.925,1.2,1.11,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_as;basic_as;basic_hp;basic_as;basic_armor;basic_mr;basic_power;basic_power"
5,0,481,151,142,bot0_1,Jirina,0,FIGHTER,magical,7,6,25,5.33,22772,12437,17115,5020,31.1,12.5,535,769,54,21,14,143,5118,638,400,81,0.832,0.9,0.73,"special_lifesteal;basic_hp;basic_power;basic_hp;basic_power;basic_armor;basic_mr;basic_armor;basic_hp;basic_power;basic_haste;basic_hp;basic_power;basic_hp;basic_hp;basic_hp"
5,0,481,151,142,bot1_1,Vanguard,1,FIGHTER,physical,3,7,20,3.29,25008,17230,16711,0,45.9,0,571,910,63,36,12,6,4106,512,375,106,0.78,0.4,1.03,"special_gw;basic_hp;basic_armor;basic_hp;basic_hp;basic_armor;basic_power;basic_hp;basic_as;basic_mr;basic_power;basic_armor;basic_mr;basic_power"
5,0,481,151,142,bot0_2,Kratoma,0,SLAYER,physical,10,5,20,6,30937,15283,11088,786,35.5,1.8,441,845,36,35,14,88,5463,681,431,51,0.895,1.2,1.38,"special_lifesteal;basic_power;basic_power;basic_hp;basic_as;basic_armor;basic_mr;basic_hp;basic_as;basic_power;basic_hp;basic_as;basic_power;basic_armor;basic_hp;basic_as;basic_mr;basic_power"
5,0,481,151,142,bot1_2,Tamer,1,MAGE,magical,2,9,19,2.33,21973,12693,10599,5732,32.9,14.9,402,604,49,22,12,144,3894,485,386,96,0.801,0.2,1.2,"special_lifesteal;basic_power;basic_hp;basic_power;basic_haste;basic_hp;basic_haste;basic_power;basic_armor;basic_mr;basic_armor;basic_mr;basic_hp"
5,0,481,151,142,bot0_3,Doctor,0,SUPPORT,physical,2,6,29,5.17,13515,8688,13507,11895,21.5,29.4,336,480,38,20,14,300,4725,589,404,77,0.84,0.2,0.64,"special_gw;basic_hp;basic_hp;basic_mr;basic_armor;basic_armor;basic_power;basic_hp;basic_as;basic_mr;basic_power;basic_hp;basic_hp;basic_as;basic_armor"
5,0,481,151,142,bot1_3,Eggchanter,1,SUPPORT,magical,4,7,19,3.29,8457,4715,14290,7660,12.8,20.7,148,206,36,19,12,21,4146,517,369,112,0.767,0.5,0.33,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_power;basic_armor;basic_hp;basic_mr;basic_haste;basic_armor;basic_as;basic_mr;basic_power;basic_haste"
5,0,481,151,142,bot0_4,Fusilier,0,SLAYER,physical,13,6,17,5,28378,15553,10441,709,39.3,1.8,457,965,61,23,14,293,5618,700,395,86,0.822,1.6,1.49,"special_lifesteal;basic_power;basic_hp;basic_as;basic_armor;basic_mr;basic_hp;basic_power;basic_as;basic_armor;basic_power;basic_hp;basic_as;basic_mr;basic_power;basic_hp;basic_as;basic_armor"
5,0,481,151,142,bot1_4,Lynx,1,SLAYER,physical,14,9,8,2.44,22558,15849,13304,529,47.6,1.6,779,1268,56,48,13,240,5090,634,333,148,0.692,1.7,1.19,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_hp;basic_as;basic_power;basic_as;basic_power;basic_armor;basic_power;basic_mr;basic_hp;basic_armor;basic_as"
6,1,393,91,152,bot0_1,Mage,0,MAGE,magical,1,7,10,1.57,17762,5965,10179,334,20.6,1.2,635,807,60,22,11,81,2981,455,289,104,0.735,0.2,0.59,"special_lifesteal;basic_hp;basic_hp;basic_hp;basic_power;basic_mr;basic_haste;basic_armor;basic_power;basic_mr"
6,1,393,91,152,bot1_1,Bruiser,1,FIGHTER,physical,4,4,22,6.5,11146,6945,8539,0,20.4,0,246,455,56,37,11,272,3872,591,340,54,0.864,0.6,0.81,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_hp;basic_power;basic_mr;basic_as;basic_haste;basic_mr;basic_armor;basic_hp"
6,1,393,91,152,bot0_2,Hana,0,TANK,magical,3,7,10,1.86,13045,6860,11854,0,23.6,0,492,611,9,37,10,228,3153,481,291,102,0.739,0.5,0.58,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_haste;basic_mr;basic_power;basic_mr;basic_as;basic_armor"
6,1,393,91,152,bot1_2,Tamer,1,MAGE,magical,13,3,12,8.33,19309,12687,5409,5442,35.9,15.4,317,568,48,17,12,292,4792,731,353,40,0.898,2,2.35,"special_lifesteal;basic_power;basic_hp;basic_power;basic_hp;basic_mr;basic_hp;basic_power;basic_mr;basic_haste;basic_armor;basic_hp;basic_hp;basic_mr;basic_power"
6,1,393,91,152,bot0_3,Cleric,0,SUPPORT,magical,6,6,6,2,10775,4143,11421,4913,13.6,16.1,363,417,41,35,10,76,3376,515,305,89,0.774,0.9,0.36,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_armor;basic_power;basic_armor;basic_haste;basic_as;basic_hp;basic_hp"
6,1,393,91,152,bot1_3,Lynx,1,SLAYER,physical,5,3,17,7.33,17171,8759,4709,0,25.1,0,440,707,72,49,12,187,3887,593,349,44,0.888,0.8,1.86,"basic_hp;basic_hp;basic_mr;basic_hp;basic_power;basic_armor;basic_hp;basic_mr;basic_as;basic_mr;basic_haste;basic_hp;basic_hp"
6,1,393,91,152,bot0_4,Quiller,0,SLAYER,physical,4,8,7,1.38,12303,4235,8905,458,13.3,1.4,255,501,35,27,10,254,3129,477,319,74,0.811,0.6,0.48,"special_lifesteal;basic_power;basic_hp;basic_power;basic_as;basic_hp;basic_mr;basic_armor;basic_as;basic_mr"
6,1,393,91,152,bot1_4,Summoner,1,MAGE,magical,6,4,18,6,9978,6232,6136,337,18.3,1,205,255,52,24,11,200,4000,610,340,54,0.864,0.9,1.02,"special_lifesteal;basic_power;basic_power;basic_power;basic_hp;basic_hp;basic_haste;basic_mr;basic_power;basic_hp;basic_armor;basic_haste;basic_mr"
7,1,303,9,151,bot0_1,Ironclad,0,TANK,physical,2,4,3,1.25,4771,3197,10419,0,12.6,0,368,470,23,14,9,57,2307,457,253,50,0.836,0.4,0.31,"basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_power"
7,1,303,9,151,bot1_1,Bruiser,1,FIGHTER,physical,3,3,9,4,6824,6376,4939,203,24.3,0.8,432,668,40,31,9,201,2651,525,262,41,0.865,0.6,1.29,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_as;basic_power;basic_hp"
7,1,303,9,151,bot0_2,Cleric,0,SUPPORT,magical,1,6,5,1,5864,3993,8441,3246,17.4,14.1,307,369,27,22,8,226,2251,446,229,74,0.757,0.2,0.47,"basic_hp;basic_hp;basic_hp;basic_hp;basic_hp;basic_armor;basic_armor"
7,1,303,9,151,bot1_2,Healer,1,SUPPORT,magical,4,0,12,16,9403,7428,5912,4906,24.5,16.2,155,215,57,12,9,177,2977,589,303,0,1,0.8,1.26,"basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_hp;basic_armor;basic_armor;basic_haste"
7,1,303,9,151,bot0_3,Vanguard,0,FIGHTER,physical,0,3,6,2,7015,3798,6842,99,14.4,0.4,308,402,38,18,9,65,2190,433,263,40,0.868,0,0.56,"basic_hp;basic_hp;special_lifesteal;basic_power;basic_as;basic_power;basic_hp"
7,1,303,9,151,bot1_3,Quiller,1,SLAYER,physical,8,2,7,7.5,18110,11394,3977,549,37.6,1.8,268,555,50,26,10,233,3408,675,303,0,1,1.6,2.86,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_as;basic_mr;basic_armor;basic_as;basic_power;basic_mr"
7,1,303,9,151,bot0_4,Zephyr,0,SPLITPUSHER,magical,3,3,3,2,13790,6763,5329,405,25.1,1.5,458,600,30,29,9,108,2508,496,269,34,0.888,0.6,1.27,"special_lifesteal;special_gw;basic_power;basic_hp;basic_power;basic_hp;basic_hp"
7,1,303,9,151,bot1_4,Eggchanter,1,SUPPORT,magical,1,1,14,15,3982,3493,3835,5176,11.5,17.1,142,228,30,17,9,240,2615,518,303,0,1,0.2,0.91,"special_heal_power;basic_hp;basic_hp;basic_power;basic_hp;basic_power;basic_haste;basic_mr"
8,1,323,4,151,bot0_1,Summoner,0,MAGE,magical,0,7,4,0.57,5218,2348,8302,158,10.1,0.7,161,225,30,16,9,111,2161,402,233,90,0.722,0,0.28,"special_lifesteal;basic_hp;basic_power;basic_haste;basic_mr;basic_armor;basic_hp"
8,1,323,4,151,bot1_1,Jirina,1,FIGHTER,magical,7,0,13,20,12626,5771,5829,4606,17.9,14.3,440,546,42,18,11,160,3685,685,323,0,1,1.3,0.99,"basic_hp;basic_hp;special_lifesteal;basic_power;basic_mr;basic_hp;basic_mr;basic_power;basic_armor;basic_haste;basic_hp;basic_mr"
8,1,323,4,151,bot0_2,Reaper,0,SPLITPUSHER,magical,4,7,0,0.57,15622,9767,6919,382,42.6,1.7,512,894,26,13,9,39,2564,476,229,94,0.71,0.7,1.41,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_power;basic_power;basic_haste"
8,1,323,4,151,bot1_2,Mage,1,MAGE,magical,7,1,10,17,14233,6736,3186,303,21.9,1,596,692,54,18,11,252,3552,660,308,15,0.955,1.3,2.11,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_haste;basic_mr;basic_power;basic_armor;basic_power;basic_power"
8,1,323,4,151,bot0_3,Volstrov,0,MAGE,magical,0,6,3,0.5,4541,2344,5790,139,9.5,0.6,218,443,8,11,8,250,2075,386,246,77,0.761,0,0.4,"special_lifesteal;special_gw;basic_power;basic_hp;basic_power"
8,1,323,4,151,bot1_3,Vanguard,1,FIGHTER,physical,6,2,13,9.5,12445,5733,6560,210,19.6,0.7,419,609,41,25,10,278,3478,646,293,30,0.906,1.1,0.87,"basic_hp;basic_hp;special_lifesteal;basic_power;basic_power;basic_hp;basic_as;basic_power;basic_mr;basic_as;basic_armor"
8,1,323,4,151,bot0_4,Wanderer,0,SLAYER,physical,0,5,2,0.4,9025,3297,5297,187,12.9,0.7,467,629,11,12,8,202,2052,381,256,67,0.791,0,0.62,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_hp"
8,1,323,4,151,bot1_4,Ironclad,1,TANK,physical,5,1,17,22,11663,6372,6278,0,20.4,0,467,799,32,22,11,45,3645,677,312,11,0.967,0.9,1.01,"basic_hp;basic_hp;basic_mr;basic_armor;basic_mr;basic_hp;basic_mr;basic_power;basic_hp;basic_armor;basic_mr;basic_power;basic_as"
9,1,223,2,152,bot0_1,Vanguard,0,FIGHTER,physical,0,6,1,0.17,7954,3572,7887,0,22.5,0,406,719,24,18,6,201,1476,397,159,64,0.712,0,0.45,"special_gw;basic_hp;basic_armor;basic_power"
9,1,223,2,152,bot1_1,Doctor,1,SUPPORT,physical,6,1,14,20,5281,3785,2352,5247,17.7,24.6,199,285,23,9,9,123,3073,827,213,10,0.956,1.6,1.61,"special_heal_power;basic_hp;basic_hp;basic_armor;basic_armor;basic_hp;basic_armor;basic_mr;basic_power;basic_mr"
9,1,223,2,152,bot0_2,Reaper,0,SPLITPUSHER,magical,2,5,0,0.4,4144,2404,4896,102,15,0.6,232,412,14,8,7,212,1762,474,161,62,0.72,0.5,0.49,"special_lifesteal;basic_power;basic_hp;basic_armor;basic_power"
9,1,223,2,152,bot1_2,Goliath,1,TANK,physical,1,1,15,16,3984,2801,5313,1036,13.4,5,176,294,22,13,9,13,2388,642,208,15,0.934,0.3,0.53,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_mr;basic_power;basic_as"
9,1,223,2,152,bot0_3,Quiller,0,SLAYER,physical,0,6,1,0.17,2648,2169,4905,92,13.8,0.6,184,331,15,11,6,211,1486,400,157,66,0.703,0,0.44,"special_lifesteal;basic_hp;basic_power;basic_as"
9,1,223,2,152,bot1_3,Tamer,1,MAGE,magical,6,0,11,17,10430,5652,2153,2994,25.3,13.4,332,562,27,11,9,58,2958,796,223,0,1,1.6,2.63,"special_lifesteal;basic_power;basic_power;basic_power;basic_power;basic_hp;basic_power;basic_haste;basic_power"
9,1,223,2,152,bot0_4,Kratoma,0,SLAYER,physical,0,5,1,0.2,5113,2266,5054,137,13.6,0.8,186,322,11,11,6,222,1497,403,167,57,0.747,0,0.45,"special_lifesteal;basic_hp;basic_power;basic_as"
9,1,223,2,152,bot1_4,Lynx,1,SLAYER,physical,9,0,13,22,16635,9069,2703,407,40.7,1.8,399,813,38,28,10,96,3321,893,223,0,1,2.4,3.36,"special_lifesteal;basic_power;basic_hp;basic_power;basic_power;basic_as;basic_hp;basic_as;basic_hp;basic_armor;basic_armor"
10,1,452,93,150,bot0_1,Quiller,0,SLAYER,physical,5,5,16,4.2,23708,13737,7087,0,37,0,296,567,53,34,12,223,4098,544,371,81,0.821,0.7,1.94,"special_gw;basic_hp;basic_hp;basic_hp;basic_power;basic_as;basic_armor;basic_power;basic_mr;basic_hp;basic_hp;basic_armor;basic_power"
10,1,452,93,150,bot1_1,Cleric,1,SUPPORT,magical,3,7,12,2.14,9817,6447,15845,8454,17.1,22.5,375,441,60,53,11,125,3475,461,377,75,0.833,0.4,0.41,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_power;basic_hp;basic_haste;basic_hp;basic_armor;basic_mr;basic_mr"
10,1,452,93,150,bot0_2,Tamer,0,MAGE,magical,3,7,14,2.43,21099,13361,9201,3048,39,8.9,339,553,43,12,11,8,3608,479,343,109,0.758,0.4,1.45,"basic_hp;basic_hp;basic_power;basic_haste;basic_hp;basic_power;basic_mr;basic_armor;basic_as;basic_hp;basic_hp;basic_haste;basic_power"
10,1,452,93,150,bot1_2,Ironclad,1,TANK,physical,4,4,14,4.5,17764,9901,16997,0,24.9,0,471,643,45,27,11,204,3779,502,398,54,0.881,0.5,0.58,"special_gw;basic_hp;basic_hp;basic_hp;basic_power;basic_hp;basic_power;basic_armor;basic_mr;basic_hp;basic_as;basic_armor"
10,1,452,93,150,bot0_3,Zephyr,0,SPLITPUSHER,magical,6,5,13,3.8,22569,18015,11305,523,48.3,1.4,715,1149,45,48,11,13,3888,516,373,79,0.825,0.8,1.59,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_hp;basic_haste;basic_mr;basic_hp;basic_armor;basic_haste;basic_power;basic_power"
